Volume,Chapter,Paragraph,Line,LineId,Text
13,1,1,1,13010101," The days went by and the thunder and rain continued. What was Genji to do? People would laugh if, in this extremity, out of favor at court, he were to return to the city. Should he then seek a mountain retreat? But if it were to be noised about that a storm had driven him away, then he would cut a ridiculous figure in history."
13,1,1,2,13010102,    His dreams were haunted by that same apparition. Messages from the city almost entirely ceased coming as the days went by without a break in the storms. Might he end his days at Suma? No one was likely to come calling in these tempests.
13,1,1,3,13010103,"    A messenger did come from Murasaki, a sad, sodden creature. Had they passed in the street, Genji would scarcely have known whether he was man or beast, and of course would not have thought of inviting him to come near. Now the man brought a surge of pleasure and affection--though Genji could not help asking himself whether the storm had weakened his moorings.
    Murasaki's letter, long and melancholy, said in part:"
13,1,1,4,13010104," ""The terrifying deluge goes on without a break, day after day. Even the skies are closed off, and I am denied the comfort of gazing in your direction."
13,1,1,5,13010105,"        ""What do they work, the sea winds down at Suma?<br>     At home, my sleeves are assaulted by wave after wave."""
13,1,1,6,13010106,    Tears so darkened Iris eyes that it was as if they were inviting the waters to rise higher.
13,1,1,7,13010107,"    The man said that the storms had been fierce in the city too, and that a special reading of the Prajn~a~pa~ramita~ Sutra had been ordered. ""Th sstreets are all closed and the great gentlemen can't get to court, and everything has closed down."""
13,1,1,8,13010108,"    The man spoke clumsily and haltingly, but he did bring news. Genji summoned him near and had him questioned."
13,1,1,9,13010109,"    ""It's not the way it usually is. You don't usually have rain going on for days without a break and the wind howling on and on. Everyone is terrified. But it's worse here. They haven't had this hail beating right through the ground and thunder going on and on and not letting a body think."""
13,1,1,10,13010110,  The terror written so plainly on his face did nothing to improve the spirits of the people at Suma.
13,1,2,1,13010201,    Might it be the end of the world? From dawn the next day the wind was so fierce and the tide so high and the surf so loud that it was as if the crags and the mountains must fall. The horror of the thunder and lightning was beyond description. Panic spread at each new flash.
13,1,2,2,13010202," For what sins, Genji's men asked, were they being punished? Were they to perish without another glimpse of their mothers and fathers, their dear wives and children?"
13,1,2,3,13010203,"    Genji tried to tell himself that he had been guilty of no misdeed for which he must perish here on the seashore. Such were the panic and confusion around him, however, that he bolstered his confidence with special offerings to the god of Sumiyoshi."
13,1,2,4,13010204,"    ""O you of Sumiyoshi who protect the lands about: if indeed you are an avatar of the Blessed One, then you must save us."""
13,1,2,5,13010205,"    His men were of course fearful for their lives; but the thought that so fine a gentleman (and in these deplorable circumstances) might be swept beneath the waters seemed altogether too tragic. The less distraught among them prayed in loud voices to this and that favored deity, Buddhist and Shinto, that their own lives be taken if it meant that his might be spared."
13,1,2,6,13010206,"    They faced Sumiyoshi and prayed and made vows: ""Our lord was reared deep in the fastnesses of the palace, and all blessings were his. You who, in the abundance of your mercy, have brought strength through these lands to all who have sunk beneath the weight of their troubles: in punishment for what crimes do you call forth these howling waves? Judge his case if you will, you gods of heaven and earth. Guiltless, he is accused of a crime, stripped of his offices, driven from his house and city, left as you see him with no relief from the torture and the lamentation. And now these horrors, and even his life seems threatened. Why? we must ask. Because of sins in some other life, because of crimes in this one? If your vision is clear, O you gods, then take all this away."""
13,1,2,7,13010207,
13,1,2,8,13010208,"    Genji offered prayers to the king of the sea and countless other gods as well. The thunder was increasingly more terrible, and finally the gallery adjoining his rooms was struck by lightning. Flames sprang up and the gallery was destroyed. The confusion was immense; the whole world seemed to have gone mad. Genji was moved to a building out in back, a kitchen or something of the sort it seemed to be. It was crowded with people of every station and rank. The clamor was almost enough to drown out the lightning and thunder. Night descended over a sky already as black as ink."
13,1,3,1,13010301,"    Presently the wind and rain subsided and stars began to come out. The kitchen being altogether too mean a place, a move back to the main hall was suggested."
13,1,3,2,13010302," The charred remains of the gallery were an ugly sight, however, and the hall had been badly muddied and all the blinds and curtains blown away."
