Volume,Chapter,Paragraph,Line,LineId,Text
19,1,3,4,19010304,"    ""These mountain paths will be closed by snow and clouds.<br>       Do not, I pray you, let your tracks be lost."""
19,1,3,5,19010305,    The nurse replied:
19,1,3,6,19010306,"          ""And were you to move to deepest Yoshino,<br>           I still would find you, through unceasing snow."""
19,1,3,7,19010307,
19,1,4,1,19010401,"    The snow had melted a little when Genji paid his next visit. She would have been delighted except for the fact that she knew its purpose. Well, she had brought it on herself."
19,1,4,2,19010402," The decision had been hers to make. Had she refused he would not have forced her to give up the child. She had made a mistake, but would not risk seeming mercurial and erratic by trying to rectify it at this late date."
19,1,4,3,19010403,"    The child was sitting before her, pretty as a doll."
19,1,4,4,19010404," Yes, she was meant for unusual things, one could not deny it."
19,1,4,5,19010405," Since spring her hair had been allowed to grow, and now, thick and flowing, it had reached the length that would be usual for a nun. I shall say nothing of the bright eyes and the glowing, delicately carved features. Genji could imagine the lady's anguish at sending her child off to a distant foster mother. Over and over again he Sought to persuade her that it was the only thing to do."
19,1,4,6,19010406,"    ""Please, you needn't. I will be happy if you see that she becomes something more than I have been myself."""
19,1,4,7,19010407,  But for all her valiant efforts at composure she was in tears.
19,1,4,8,19010408,"    The little girl jumped innocently into the waiting carriage, the lady having brought her as far as the veranda to which it had been drawn up. She tugged at her mother's sleeves and in charming baby talk urged her to climb in too."
19,1,4,9,19010409,"          ""It is taken away, the seedling pine, so young.<br>          When shall I see it grandly shading the earth?"""
19,1,4,10,19010410,    Her voice broke before she had come to the end.
19,1,4,11,19010411,"    She had every right to weep, thought Genji."
19,1,4,12,19010412,"          ""A seedling, yes, but with the roots to give<br>          The thousand years of the pines of Takekuma.*"
19,1,4,13,19010413,"    ""You must be patient."""
19,1,4,14,19010414,"    He was right, of course. She resumed the struggle, which was not entirely successful, to control herself.
    Only the nurse and a very personable young woman called Sho~sho~ got into the little girl's carriage, taking with them the sword which Genji had sent to Akashi+ and a sacred guardian doll. In a second carriage were several other handsome women and some little page girls. And so the Akashi lady saw them off."
19,1,4,15,19010415,"    Knowing how lonely she would be, Genji asked himself whether he was committing a crime for which he would one day be summoned to do penance."
19,1,5,1,19010501," It was dark when they reached Nijo~. He had feared that the suddenly lavish surroundings would intimidate these provincial women, but Murasaki had gone to a great deal of trouble. The west room of her west wing had been fitted most charmingly to resemble a doll's house. She assigned the nurse a room on the north side of the adjoining gallery."
19,1,5,2,19010502,"    The girl had slept most of the way. She did not weep as she was taken from the carriage. When sweets had been set before her, she looked around and saw that her mother was not with her. The puckered little face was very pretty. Her nurse sought to comfort her."
19,1,5,3,19010503,"    Genji's thoughts were on that mountain dwelling, where the gloom and tedium must be next to unbearable. But he had the child's education to think about."
19,1,5,4,19010504," A little jewel, quite flawless--and why had such a child not been born at Nijo~?"
19,1,5,5,19010505,
19,1,5,6,19010506,"    She wept and hunted for her mother; but she was of a docile, affectionate nature, and soon she had quite taken to Murasaki. For Murasaki it was as if her last wish had been granted. She was always taking the child in her arms, and soon she and the nurse were very close friends. A second nurse, a woman of good family, had by now joined the household."
19,1,5,7,19010507,"    Though no very lavish preparations were made for bestowing the trousers, the ceremony became of its own accord something rather special. The appurtenances and decorations were as if for the finest doll's house in the world. The stream of congratulatory visitors made no distinction between day and night--though one might not have found it remarkably different from the stream that was always pouring in and out of the Nijo~ mansion. The trousers cord,* everyone said, was the most charming little detail of all."
19,1,6,1,19010601,"    The Akashi lady went on thinking that she had brought gratuitous sorrow upon herself. Her mother had been so brave and confident; but old people weep easily, and she was weeping, though pleased at news that the child was the center of such attention. What could they send by way of congratulation? They contented themselves with robes for the nurse and the other women, hoping that the colors gave them a certain distinction."
19,1,6,2,19010602,"    Oi continued to be much on Genji's mind. It was just as she had thought it would be, the lady was no doubt saying to herself; and so he paid a quiet visit late in the year."
19,1,6,3,19010603," Oi was a lonely place at best, and she had lost her dearest treasure. He wrote constantly."
19,1,6,4,19010604," Murasaki's old bitterness had left her. She had the child, and the account was settled."
19,2,1,1,19020101,"    The New Year came. The skies were soft and pleasant and nothing seemed wanting at the Nijo~ mansion, which had been refurbished for the holidays. On the seventh day there was a continious stream of venerable and eminent callers,"
19,2,1,2,19020102," and younger people too, all the picture of prosperity. No doubt there were dissatisfactions beneath the surface, but it was a surface of contentment and pleasure."
19,2,1,3,19020103,"    The lady of the orange blossoms was very happy indeed in the east lodge. Her retinue was efficient and well mannered and the mere fact of being near Genji had changed her life enormously. Sometimes when he had nothing else to do he would look in on her, though never with the intention of staying the night."
19,2,1,4,19020104," She was an undemanding creature, and she asked nothing more. Her life was quiet, remarkably free of unsettling events, and as the seasonal observances came and went she had no reason to think that she was being slighted. In point of smooth and efficient service, indeed, she perhaps had the better of it over Murasaki."
19,2,2,1,19020201,"    He continued to worry about Oi and his inability to visit. Choosing a time when little was happening at court and taking more than usual care with his dress, he set off. His underrobes were beautifully dyed and scented, and over them he had thrown an informal court robe of white lined with red. Looking after him as he came to say goodbye, his radiance competing with the evening sunlight, Murasaki felt vaguely apprehensive."
19,2,2,2,19020202,"    The little girl clung to his trousers and seemed prepared to go with him.
    ""I've a twenty-acre field,""  he sang, looking fondly down at her, ""and I'll be back tomorrow."" *
    Chujo~ was waiting in the gallery with a poem from her mistress:"
19,2,2,3,19020203,"           ""We shall see if you are back tomorrow,<br>          If no one there essays to take your boat."""
19,2,2,4,19020204,"    Chu~jo~,s elocution was beautiful. He smiled appreciatively."
19,2,2,5,19020205,"          ""I go but for a while, and shall return<br>         Though she may wish I had not come at all."""
19,2,2,6,19020206,"    Murasaki no longer really thought a great deal about her rival. The little girl, scampering and tumbling about, quite filled her thoughts."
19,2,2,7,19020207," Yet she did feel for the Akashi lady, knowing how desperate her own loneliness would be in such circumstances."
19,2,2,8,19020208," Taking the little girl in her arms, she playfully offered one of her own small breasts. It was a charming scene. What had gone wrong? asked her women."
19,2,2,9,19020209, Why was Genji's daughter not hers? But such was the way of the world.
19,2,2,10,19020210,
19,2,2,11,19020211,
19,2,3,1,19020301,"    Life at Oi was quiet and dignified. The house was pleasing as country houses can be, and each time he saw the lady Genji thought how little there was to distinguish her from ladies of the highest rank."
19,2,3,2,19020302," Judged by themselves her appearance and manner were beyond reproach. By herself she could compete--such things did happen--with the best of them, even though she had that very odd father.+ He wished he might find time someday for a really satisfying visit."
19,2,3,3,19020303," ""A bridge that floats across dreams?""  # he whispered, reaching for a koto. Always at such times their last night at Akashi came back to him. Diffidently she took up the lute which he pushed towards her, and they played a brief duet. He marveled again that her accomplishments should be so varied. He told her all about the little girl."
19,2,3,4,19020304," Sometimes, though a great deal argued against it, he would take a light supper and stay the night. Katsura and his chapel provided the excuse. His manner toward the lady was not, it is true, his most gallant, but neither was it chilly or uncivil. One might have classed it as rather above the ordinary in warmth and tenderness."
19,2,3,5,19020305," She understood and was content, and was careful to seem neither forward nor obsequiously deferential. She wanted to be what he wanted her to be, and she succeeded."
19,2,3,6,19020306," Rumor had told her that he was stiffer and more formal with most women, and the wiser course seemed to be to keep her distance."
19,2,3,7,19020307," If she were nearer she would be vulnerable, too easy a target for the other ladies. She would count it her good fortune that he troubled himself to visit her occasionally, and ask no more."
19,2,3,8,19020308,
19,2,3,9,19020309,"    Her father had told her that last day that he was no longer a part of her life. Yet he worried, and from time to time he would send off a retainer to make quiet inquiry about Genji's behavior. Some of the reports disturbed him, some pleased him."
19,3,1,1,19030101,"    At about this time Aoi's father died. He had been a loyal and useful public servant, and the emperor was deeply grieved. He had been much missed when he retired from court even briefly, and now he was gone forever. Genji was sadder than anyone. He had had time for himself because he had shared the business of government with his father-in-law. Now it would all be his."
19,3,1,2,19030102,"    The emperor was mature for his age and his judgment was to be trusted. Yet he did need support and advice. To whom was he to look besides Genji? Sadly, Genji concluded that his plans for a life of quiet meditation would have to be deferred."
19,3,1,3,19030103, He was even more attentive than the chancellor's sons to the details of the funeral and memorial services.
19,3,1,4,19030104,"    It was a time of bad omens, erratic movements of the celestial bodies and unsettling cloud formations."
19,3,1,5,19030105,
19,3,1,6,19030106, The geomancers and soothsayers issued portentous announcements. Genji had his own very private reasons for disquiet.
19,3,2,1,19030201,"    Fujitsubo had been ill from early in the year, and from the Third Month her condition was grave. Her son, the emperor, called upon her. He had been very young when his father died and had understood little of what was happening. Now his sorrow made his mother grieve as if it were for someone else."
19,3,2,2,19030202,"    ""I had been sure,""  she said, her voice very weak, ""that this would be a bad year for me.* I did not feel so very ill at first, and did not wish to be one of those for whom the end always seems to be in sight. I asked for no prayers or services besides the usual ones."
19,3,2,3,19030203," I must call on you, I kept telling Myself, and have a good talk about the old days. But it has been so seldom these last weeks that I have really felt myself. And so here we are."""
19,3,2,4,19030204,
19,3,2,5,19030205,"    She seemed much younger than her thirty-seven years. It was even sadder, because she was so youthful, that she might be dying."
19,3,2,6,19030206," As she had said, it was a dangerous year. She had been aware for some weeks of not being well but she had contented herself with the usual penances and retreats."
19,3,2,7,19030207," Apologizing for His negligence, the emperor ordered numerous services.
    Genji was suddenly very worried. She had always been sickly, and he had thought it just another of her indispositions.
    Protocol required that the emperor's visit be a short one. He returned to the palace in great anguish."
19,3,2,8,19030208," His mother had been able to speak to him only with very great difficulty. She had received the highest honors which this world can bestow, and her sorrows and worries too had been greater than most. That the emperor must remain ignorant of them added to the pain. He could not have dreamed of the truth, and so the truth must be the tie with this world which would keep her from repose in the other."
19,3,3,1,19030301,"    Genji shared in the public concern at this succession of misfortunes in high places, and of course his private feelings were deep and complex. He overlooked nothing by way of prayer and petition. He must speak to her once again of what had been given up so long before. Coming near her curtains, he asked how she was feeling. In tears, one of her women gave an account."
19,3,3,2,19030302,"    ""All through her illness she has not for a moment neglected her prayers. They have only seemed to make her worse. She will not touch the tiniest morsel of food, not the tiniest bit of fruit. We are afraid that there is no hope."""
19,3,3,3,19030303,
19,3,3,4,19030304,"    ""I have been very grateful,""  she said to Genji, ""for all the help you have been to the emperor. You have done exactly as your father asked you to do. I have waited for an opportunity to thank you. My gratitude is far beyond the ordinary, and now I fear it is too late."""
19,3,3,5,19030305,"    He could barely catch the words and was too choked with tears to answer. He would have preferred not to exhibit his tears to her women. The loss would have been a grievous one even if she had been, all these years, no more than a friend. But life is beyond our control, and there was nothing he could do to keep her back, and no point in trying to describe his sorrow."
19,3,3,6,19030306,"    ""I have not been a very effective man, I fear, but I have tried, when I have seen a need, to be of use to him. The chancellor's death is a great blow, and now this--it is more than I can bear. I doubt that I shall be in this world much longer myself."""
19,3,3,7,19030307,"    And as he spoke she died, like a dying flame. I shall say no more of his grief."
19,3,4,1,19030401,"    Among persons of the highest birth whose charity and benevolence seem limitless there have been some who, sheltered by power and position, have been unwitting agents of unhappiness. Nothing of the sort was to be detected in the comportment of the dead lady. When someone had been of service to her she went to no end of trouble to avoid the sort of recompense that might indirectly have unfortunate consequences."
19,3,4,2,19030402," Again, there have since the day of the sages been people who have been misled into extravagant and wasteful attentions to the powers above. Here too matters were quite different with the dead lady. Her faith and devotion complete, she offered only what was in her heart to offer, always within her means. The most ignorant and insensitive of mendicant mountain priests regretted her passing."
19,3,4,3,19030403,"    Her funeral became the only business of court, where grief was universal. The colors of late spring gave way to unrelieved gray and black. Gazing out at his Nijo~ garden, Genji thought of the festivities that spring a dozen years before.*"" This year alone, ""+ he whispered. Not wanting to be seen weeping, he withdrew to the chapel, and there spent the day in tears. The trees at the crest of the ridge stood clear in the evening light. Wisps of cloud trailed below, a dull gray. It was a time when the want of striking color had its own beauty."
19,3,4,4,19030404,"         ""A rack of cloud across the light of evening<br>          As if they too, these hills, wore mourning weeds."""
19,3,4,5,19030405,    There was no one to hear.
19,4,1,1,19040101,"    The memorial rites were over, and the emperor still grieved. There was an old bishop who had had the confidence of successive empresses since Fujitsubo's mother. Fujitsubo herself had been very close to him and valued his services highly, and he had been the emperor's intermediary in solemn vows and offerings. A saintly man, he was now seventy. He had been in seclusion, making his own final preparations for the next life, but he had come down from the mountains to be at Fujitsubo's side. The emperor had kept him on at the palace."
19,4,1,2,19040102,    Genji too had pressed him to stay with the emperor through the difficult time and see to his needs as in the old days.
19,4,1,3,19040103," Though he feared, replied the bishop, that he was no longer capable of night attendance, he was most honored by the invitation and most grateful that he had been permitted to serve royal ladies for so long."
19,4,1,4,19040104,"    One night, in the quiet before dawn, between shifts of courtiers on night duty, the bishop, coughing as old people will, was talking with the emperor about matters of no great importance."
19,4,1,5,19040105,"    ""There is one subject which I find it very difficult to broach, Your Majesty. There are times when to speak the truth is a sin, and I have held my tongue. But it is a dilemma, since your august ignorance of a certain matter might lead to unknowing wrong. What good would I do for anyone if I were to die in terror at meeting the eye of heaven? Would it have for me the scorn which it has for the groveling dissembler?"""
19,4,1,6,19040106,
19,4,2,1,19040201,"    What might he be referring to? Some bitterness, some grudge, which he had not been able to throw off? It was unpleasant to think that the most saintly of hearts can be poisoned by envy."
19,4,2,2,19040202,"    ""I have kept nothing from you since I learned to talk,""  said the emperor, ""and I shall not forgive easily if now you are keeping something from me."""
19,4,2,3,19040203,
19,4,2,4,19040204,"    ""It is wrong, I know, Your Majesty. You must forgive me. You have been permitted to see into depths which are guarded by the Blessed One, and why should I presume to keep anything from you?"
19,4,2,5,19040205," The matter is one which can project its unhappy influence into the future. Silence is damaging for everyone concerned. I have reference to the late emperor, to your late mother, and to the Genji minister.
    ""I am old and of no account, and shall have no regrets if I am punished for the revelation.
    ""I humbly reveal to you what was first revealed to me through the Blessed One himself."
19,4,2,6,19040206," There were matters that deeply upset your mothere was carrying you within her. The details were rather beyond the grasp of a simple priest like myself. There was that unexpected crisis when the Genji minister was charged with a crime he had not committed. Your royal mother was even more deeply troubled, and I undertook yet more varied and elaborate services. The minister heard of them and on his own initiative commissioned the rites which I undertook upon Your Majesty's accession."""
19,4,2,7,19040207,  And he described them in detail.
19,4,2,8,19040208,    It was a most astounding revelation. The terror and the sorrow were beyond describing.
19,4,2,9,19040209," The emperor was silent for a time. Fearing that he had given offense, the old man started from the room."
19,4,2,10,19040210,"    ""No, Your Reverence. My only complaint is that you should have concealed the matter for so long. Had I gone to my grave ignorant of it, I would have had it with me in my next life. And is there anyone else who is aware of these facts?"""
19,4,2,11,19040211,
19,4,2,12,19040212,"    ""There are, I most solemnly assure you, two people and two people only who have ever known of them, Omyo~bu and myself. The fear and the awe have been all the worse for that fact. Now you will understand, perhaps, the continuing portents which have had everyone in such a state of disquiet. The powers above held themselves in abeyance while Your Majesty was still a boy, but now that you have so perfectly reached the age of discretion they are making their displeasure known. It all goes back to your parents. I had been in awful fear of keeping the secret. ""The old man was weeping. ""I have forced myself to speak of what I would much prefer to have forgotten."""
19,4,2,13,19040213,    It was full daylight when the bishop left.
19,4,2,14,19040214,    The emperor's mind was in turmoil. It was all like a terrible dream.
19,4,2,15,19040215," His reputed father, the old emperor, had been badly served, and the emperor was serving his real father badly by letting him toil as a common minister."
19,4,2,16,19040216, He lay in bed with his solitary anguish until the sun was high. A worried Genji came making inquiries. His arrival only added to the confusion in the emperor's mind. He was in tears.
19,4,2,17,19040217," More tears for his mother, surmised Genji, it being a time when there was no respite from tears."
19,4,2,18,19040218,
19,4,3,1,19040301," He must regretfully inform the emperor that Prince Shikibu* had just died. Another bit of the pattern, thought the emperor. Genji stayed with him all that day."
19,4,3,2,19040302,"    ""I have the feeling,""  said the emperor, in the course of quiet, intimate talk,"
19,4,3,3,19040303," ""that I am not destined to live a long life. I have a feeling too which I cannot really define that things are wrong, out of joint. There is a spirit of unrest abroad. I had not wished to upset my mother by subjecting her and all of you to radical change, but I really do think I would prefer a quieter sort of life."""
19,4,3,4,19040304,
19,4,3,5,19040305,"    ""It is out of the question. There is no necessary relationship between public order and the personal character of a ruler. In ages past we have seen the most deplorable occurrences in the most exemplary reigns. In China there have been violent upheavals during the reigns of sage emperors. Similar things have happened here. People whose time has come have died, and that is all. You are worrying yourself about nothing."""
19,4,3,6,19040306,    He described many precedents which it would not be proper for me to describe in my turn.
19,4,3,7,19040307,"    In austere weeds of mourning, so much more subdued than ordinary court dress, the emperor looked extraordinarily like Genji. He had long been aware of the resemblance, but his attention was called to it more forcibly by the story he had just heard. He wanted somehow to hint of it to Genji. He was still very young, however, and rather awed by Genji and fearful of embarrassing or displeasing him. Though it turned on matters far less important, their conversation was unusually warm and affectionate."
19,4,3,8,19040308,"    Genji was too astute not to notice and be puzzled by the change. He did not suspect, however, that the emperor knew the whole truth."
19,4,4,1,19040401,    The emperor would have liked to question Omyo~bu;
19,4,4,2,19040402," but somehow to bring her into this newest secret seemed a disservice to his mother and the secret she had guarded so long and so well. He thought of asking Genji, as if by way of nothing at all, whether his broad knowledge of history included similar examples,"
19,4,4,3,19040403," but somehow the occasion did not present itself. He pursued his own studies more diligently, going through voluminous Chinese and Japanese chronicles."
19,4,4,4,19040404," He found great numbers of such irregularities in Chinese history, some of which had come to the public notice and some of which had not. He could find none at all in Japanese history--but then perhaps they had been secrets as well guarded as this one. He found numerous examples of royal princes who had been reduced to common status and given the name of Genji and who, having become councillors and ministers, had been returned to royal status and indeed named as successors to the throne. Might not Genji's universally recognized abilities be sufficient reason for relinquishing the throne to him?"
19,4,4,5,19040405," The emperor turned the matter over and over in his mind, endlessly."
19,4,5,1,19040501,"    He had reached one decision, consulting no one: that Genji's appointment as chancellor would be on the autumn lists. He told Genji of his secret thoughts about the succession.
    So astonished that he could scarcely raise his eyes, Genji offered the most emphatic opposition."
19,4,5,2,19040502," ""Father, whatever may have been his reasons, favored me above all his other sons, but never did he consider relinquishing the throne to me. What possible reason would I now have for going against his noble intentions and taking for myself a position I have never coveted? I would much prefer to follow his clear wishes and be a loyal minister, and when you are a little older, perhaps, retire to the quiet pursuits I really wish for."""
19,4,5,3,19040503,"    To the emperor's very great disappointment, he was adamant in his refusal."
19,4,5,4,19040504,"    Then came the emperor's wish to appoint him chancellor. Genji had reasons for wishing to remain for a time a minister, however, and the emperor had to be content with raising him one rank and granting him the special honor of bringing his carriage in through the Great South Gate. The emperor would have liked to go a little further and restore him to royal status, but Genji's inclinations were against that honor as well."
19,4,5,5,19040505," As a prince he would not have the freedom he now had in advising the emperor, and who besides him was to perform that service? To~ no Chu~jo~ was a general and councillor. When he had advanced a step or two Genji might safely turn everything over him to him and, for better or worse, withdraw from public life."
19,4,5,6,19040506,    But there was something very odd about the emperor's behavior. Suspicions crossed Genji's mind.
19,4,5,7,19040507," If they were valid, then they had sad implications for the memory of Fujitsubo, and they suggested secret anguish on the part of the emperor."
19,4,5,8,19040508, Genji was overwhelmed by feelings of awed guilt. Who could have let the secret out?
19,4,5,9,19040509,"    Having become mistress of the wardrobe, Omyo~bu was now living in the palace. He went to see her."
19,4,5,10,19040510,"    Had Fujitsubo, on any occasion, allowed so much as a fragment of the secret to slip out in the emperor's presence?"
19,4,5,11,19040511,
19,4,5,12,19040512,"    ""Never, my lord, never. She lived in constant tenor that he might hear of it from someone else, and in terror of the secret itself, which might bring upon him the disfavor of the powers above."""
19,4,5,13,19040513,    Genji's longing for the dead lady came back anew.
19,5,1,1,19050101,"    Meanwhile Akikonomu's performance at court was above reproach. She served the emperor well and he was fond of her. She could be given perfect marks for her sensitivity and diligence, which to Genji were beyond pricing."
19,5,1,2,19050102, In the autumn she came to Nijo~ for a time. Genji had had the main hall polished and refitted until it quite glittered. He now stood unapologetically in the place of her father.
19,5,1,3,19050103,"    A gentle autumn rain was falling. The flower beds near the veranda were a riot of color, softened by the rain. Genji was in a reminiscent mood and his eyes were moist. He went to her apartments, a figure of wonderful courtliness and dignity in his dark mourning robes. The recent unsettling events had sent him into retreat. Though making no great show of it, he had a rosary in his hand."
19,5,2,1,19050201, He addressed her through only a curtain.
19,5,2,2,19050202,"    ""And so here are the autumn flowers again with their ribbons all undone. It has been a rather dreadful year, and it is somehow a comfort that they should come back, not one of them forgetting its proper time."""
19,5,2,3,19050203,"    Leaning against a pillar, he was very handsome in the evening light. ""When I think of her"" *--was the princess too thinking of her mother? He told her of the memories that had been so much with him these last days, and especially of how reluctant he had been to leave the temporary shrine that morning shortly before their departure for Ise."
19,5,2,4,19050204," He heard, and scarcely heard at all, a soft movement behind the curtains, and guessed that she was weeping. There was a touching delicacy in it. Once more he regretted that he was not permitted to look at her. (It is not entirely admirable, this sort of regret.)"
19,5,2,5,19050205,"    ""All my life I have made trouble for myself which I could have avoided, and gone on worrying about ladies I have been fond of. Among all the affairs in which, I fear, my impulsiveness has brought pain to others, two have continued to trouble me and refused to go away."
19,5,2,6,19050206,"    ""One was the case of your late mother. To the end she seems to have thought my behavior outrageous, and I have always known that to the end I shall be sorry. I had hoped that my being of service to you and enjoying your confidence as I hope I do might have comforted her. But it would seem that in spite of everything the smoke refused to clear, and I must continue to live with it."""
19,5,2,7,19050207,"    Two affairs, he had said; but he did not elaborate upon the second."
19,5,2,8,19050208,"    ""There were those years when I was lost to the world. Most of the unfinished business which I took with me has since been put in order, after a fashion. There is the lady in the east lodge, for instance: she has been rescued from her poverty and is living in peace and security. Her amiable ways are well known to everyone, most certainly to me, and I should say that in that quarter mutual understanding prevails."
19,5,2,9,19050209," That I am back in the city and able to be of some service to His Majesty is not, for me, a matter that calls for very loud congratulation. I am still unable to fight back the unfortunate tendencies of my earlier years as I would have wished. Are you aware, I wonder, that my services to you, such as they have been, have required no little self-control? I should be very disappointed indeed if you were to leave me with the impression that you have not guessed."""
19,5,2,10,19050210,    A heavy silence succeeded these remarks.
19,5,2,11,19050211,"    ""You must forgive me."""
19,5,2,12,19050212,  And he changed the subject.
19,5,2,13,19050213," ""How I wish that, for the remaining years that have been granted me, I might shut myself up in some retreat and lose myself in quiet preparations for the next world. My great regret would be that I would leave so little behind me. There is, as you may know, a girl, of such mean birth that the world cannot be expected to notice her. I wait with great impatience for her to grow up. I fear that it will seem inappropriate of me to say so, but it would give me much comfort to hope that you might number the prosperity of this house among your august concerns, and her, after I am gone, among the people who matter to you."""
19,5,2,14,19050214,
19,5,2,15,19050215,"    Her answer was but a word, so soft and hesitant that he barely caught it. He would have liked to take her in his arms. He stayed on, talking affectionately until it was quite dark."
19,5,3,1,19050301,"    ""But aside from house and family, it is nature that gives me the most pleasure, the changes through the seasons, the blossoms and leaves of autumn and spring, the shifting patterns of the skies. People have always debated the relative merits of the groves of spring and the fields of autumn, and had trouble coming to a conclusion."
19,5,3,2,19050302," I have been told that in China nothing is held to surpass the brocades of spring, but in the poetry of our own country the preference would seem to be for the wistful notes of autumn. I watch them come and go and must allow each its points, and in the end am unable to decide between song of bird and hue of flower."
19,5,3,3,19050303," I go further: within the limits allowed by my narrow gardens, I have sought to bring in what I can of the seasons, the flowering trees of spring and the flowering grasses of autumn, and the humming of insects that would go unnoticed in the wilds. This is what I offer for your pleasure. Which of the two, autumn or spring, is your own favorite?"""
19,5,3,4,19050304,"    He had chosen another subject which produced hesitation, but one on which silence would seem merely rude."
19,5,3,5,19050305,"    ""If Your Lordship finds it difficult to hand down a decision, how much more do I. It is as you say: some are of the one opinion and some of the other. Yet for me the autumn wind which poets have found so strange and compelling--in the dews I sense a fleeting link with my mother."" *"
19,5,3,6,19050306,    He found the very muteness and want of logic deeply touching.
19,5,3,7,19050307,"         ""Then we two feel alike. You know my secret:<br>          For me it is the autumn winds that pierce."
19,5,3,8,19050308,"    ""There are times when I find them almost more than I can bear."""
