"Volume","Chapter","Paragraph","Line","LineId","Text"
"21","1","2","10","21010210","&nbsp;&nbsp;Miyabito mo&#44; kami simo&#44; mina kokorokake kikoye tare ba&#44; yononaka ito usirometaku nomi obosa rure do&#44; kano ohom-midukara ha&#44; waga kokoro wo tukusi&#44; ahare wo miye kikoye te&#44; hito no mi-kesiki no uti mo yuruba m hodo wo koso mati watari tamahe&#44; sayau ni anagati naru sama ni&#44; mi-kokoro yaburi kikoye m nado ha&#44; obosa zaru besi."
"21","2","1","1","21020101","&nbsp;&nbsp;Ohotono bara no Wakagimi no ohom-genpuku no koto&#44; obosi isogu wo&#44; Nideunowin nite to obose do&#44; Ohomiya no ito yukasige ni obosi taru mo kotowari ni kokorogurusikere ba&#44; naho yagate kano tono nite se sase tatematuri tamahu."
"21","2","1","2","21020102","&nbsp;&nbsp;Udaisyau wo hazime kikoye te&#44; ohom-wodi no tonobara&#44; mina kamdatime no yamgotonaki ohom-oboye koto nite nomi monosi tamahe ba&#44; aruzigata ni mo&#44; ware mo ware mo to&#44; sarubeki koto-domo ha&#44; toridori ni tukaumaturi tamahu. Ohokata yo yusuri te&#44; tokoroseki ohom-isogi no ikihohi nari."
"21","2","1","3","21020103","&nbsp;&nbsp;Siwi ni nasi te m to obosi&#44; yohito mo&#44; sa zo ara m to omohe ru wo&#44;"
"21","2","1","4","21020104","&nbsp;&nbsp;&#34;Mada ito kibiha naru hodo wo&#44; waga kokoro ni makase taru yo nite&#44; sika yukurinakara m mo&#44; nakanaka me nare taru koto nari.&#34;"
"21","2","1","5","21020105","&nbsp;&nbsp;to obosi todome tu."
"21","2","1","6","21020106","&nbsp;&nbsp;Asagi nite Tenzyau ni kaheri tamahu wo&#44; Ohomiya ha&#44; akazu asamasiki koto to obosi taru zo&#44; kotowari ni itohosikari keru."
"21","2","1","7","21020107","&nbsp;&nbsp;Ohom-taimen ari te&#44; kono koto kikoye tamahu ni&#44;"
"21","2","1","8","21020108","&nbsp;&nbsp;&#34;Tada ima&#44; kau anagati ni simo&#44; madaki ni oyi tukasu maziu habere do&#44; omohu yau haberi te&#44; Daigaku no miti ni sibasi narahasa m no ho'i haberu ni yori&#44; ima ni&#44; sam nen wo itadura no tosi ni omohi nasi te&#44; onodukara ohoyake ni mo tukaumaturi nu beki hodo ni nara ba&#44; ima&#44; hito to nari haberi na m."
"21","2","1","9","21020109","&nbsp;&nbsp;Midukara ha&#44; kokonohe no uti ni ohiide haberi te&#44; yononaka no arisama mo siri habera zu&#44; yoru hiru&#44; omahe ni saburahi te&#44; waduka ni nam hakanaki humi nado mo narahi haberi si. Tada&#44; kasikoki ohom-te yori tutahe haberi si dani&#44; nanigoto mo hiroki kokoro wo sira nu hodo ha&#44; humi no zae wo manebu ni mo&#44; koto hue no sirabe ni mo&#44; ne tahe zu&#44; oyoba nu tokoro no ohoku nam haberi keru."
"21","2","1","10","21020110","&nbsp;&nbsp;Hakanaki oya ni&#44; kasikoki ko no masaru tamesi ha&#44; ito kataki koto ni nam habere ba&#44; masite&#44; tugitugi tutahari tutu&#44; hedatari yuka m hodo no yukusaki&#44; ito usirometanaki ni yori nam&#44; omohi tamahe oki te haberu."
"21","2","1","11","21020111","&nbsp;&nbsp;Takaki ihe no ko to site&#44; tukasa kauburi kokoro ni kanahi&#44; yononaka sakari ni ogori narahi nure ba&#44; gakumon nado ni mi wo kurusime m koto ha&#44; ito tohoku nam oboyu beka' meru. Tahabure asobi wo konomi te&#44; kokoro no mama naru kwansaku ni nobori nure ba&#44; toki ni sitagahu yohito no&#44; sita ni ha hanamaziroki wo si tutu&#44; tuisyousi&#44; kesiki tori tutu sitagahu hodo ha&#44; onodukara hito to oboye te&#44; yamgotonaki yau nare do&#44; toki uturi&#44; sarubeki hito ni tati-okure te&#44; yo otorohuru suwe ni ha&#44; hito ni karume anadura ruru ni&#44; toru tokoro naki koto ni nam haberu."
"21","2","1","12","21020112","&nbsp;&nbsp;Naho&#44; zae wo moto to si te koso&#44; yamatodamasihi no yo ni motiwi raruru kata mo tuyou habera me. Sasiatari te ha&#44; kokoromotonaki yau ni habere domo&#44; tuhi no yo no omosi to naru beki kokorookite wo narahi na ba&#44; habera zu nari na m noti mo&#44; usiroyasukaru beki ni yori nam. Tada ima ha&#44; hakabakasikara zu nagara mo&#44; kakute hagukumi habera ba&#44; semari taru Daigaku no syuu tote&#44; warahi anaduru hito mo yo mo habera zi to omou tamahuru.&#34;"
"21","2","1","13","21020113","&nbsp;&nbsp;nado&#44; kikoye sirase tamahe ba&#44; uti-nageki tamahi te&#44;"
"21","2","1","14","21020114","&nbsp;&nbsp;&#34;Geni&#44; kaku mo obosi yoru bekari keru koto wo! Kono Daisyau nado mo&#44; amari hiki-tagahe taru ohom-koto nari to&#44; katabuke haberu meru wo&#44; kono wosanagokoti ni mo&#44; ito kutiwosiku&#44; Daisyau&#44; Sawemonnokami no kodomo nado wo&#44; ware yori ha gerau to omohi otosi tari si dani&#44; mina onoono kakai si nobori tutu&#44; oyosuge ahe ru ni&#44; asagi wo ito karasi to omoha re taru ni&#44; kokorogurusiku haberu nari.&#34;"
"21","2","1","15","21020115","&nbsp;&nbsp;to kikoye tamahe ba&#44; uti-warahi tamahi te&#44;"
"21","2","1","16","21020116","&nbsp;&nbsp;&#34;Ito oyosuge te mo urami haberu na nari na! Ito hakanasi ya! Kono hito no hodo yo!&#34;"
"21","2","1","17","21020117","&nbsp;&nbsp;tote&#44; ito utukusi to obosi tari."
"21","2","1","18","21020118","&nbsp;&nbsp;&#34;Gakumon nado si te&#44; sukosi mono no kokoroe habera ba&#44; sono urami ha onodukara toke haberi na m.&#34;"
"21","2","1","19","21020119","&nbsp;&nbsp;to kikoye tamahu."
"21","2","2","1","21020201","&nbsp;&nbsp;Azana tukuru koto ha&#44; Himgasinowin nite si tamahu. Himgasinotai wo situraha re tari. Kamdatime&#44; Tenzyaubito&#44; medurasiku ibukasiki koto ni si te&#44; ware mo ware mo to tudohi mawiri tamahe ri. Hakase-domo mo nakanaka okusi nu besi."
"21","2","2","2","21020202","&nbsp;&nbsp;&#34;Habakaru tokoro naku&#44; rei ara m ni makase te&#44; nadamuru koto naku&#44; kibisiu okonahe.&#34;"
"21","2","2","3","21020203","&nbsp;&nbsp;to ohose tamahe ba&#44; sihite turenaku omohi nasi te&#44; ihe yori hoka ni motome taru sauzoku-domo no&#44; uti-aha zu&#44; katakunasiki sugata nado wo mo hadi naku&#44; omomoti&#44; kowadukahi&#44; mubemubesiku motenasi tutu&#44; za ni tuki narabi taru sahohu yori hazime&#44; mi mo sira nu sama domo nari."
"21","2","2","4","21020204","&nbsp;&nbsp;Wakaki kimdati ha&#44; e tahe zu hohowema re nu. Saruha&#44; mono-warahi nado su maziku&#44; sugusi tutu sidumare ru kagiri wo to&#44; eri idasi te&#44; heizi nado mo tora se tamahe ru ni&#44; sudi koto nari keru mazirahi nite&#44; Udaisyau&#44; Minbukyau nado no&#44; ohonaohona kaharake tori tamahe ru wo&#44; asamasiku togame ide tutu orosu."
"21","2","2","5","21020205","&nbsp;&nbsp;&#34;Ohosi&#44; kaimoto aruzi&#44; hanahada hizyau ni haberi taubu. Kaku bakari no sirusi to aru nanigasi wo sira zu si te ya&#44; ohoyake ni ha tukaumaturi taubu. Hanahada woko nari.&#34;"
"21","2","2","6","21020206","&nbsp;&nbsp;nado ihu ni&#44; hitobito mina hokorobi te warahi nure ba&#44; mata&#44;"
"21","2","2","7","21020207","&nbsp;&nbsp;&#34;Nari takasi. Nari yama m. Hanahada hizyau nari. Za wo hiki te tati taubi na m.&#34;"
"21","2","2","8","21020208","&nbsp;&nbsp;nado&#44; odosi ihu mo&#44; ito wokasi."
"21","2","2","9","21020209","&nbsp;&nbsp;Minarahi tamaha nu hitobito ha&#44; medurasiku kyou ari to omohi&#44; kono miti yori idetati tamahe ru Kamdatime nado ha&#44; sitarigaho ni uti-hohowemi nado si tutu&#44; kakaru kata zama wo obosi konomi te&#44; kokorozasi tamahu ga medetaki koto to&#44; itodo kagiri naku omohi kikoye tamahe ri."
"21","2","2","10","21020210","&nbsp;&nbsp;Isasaka mono ihu wo mo sei su. Namege nari tote mo togamu. Kasikamasiu nonosiri woru kaho-domo mo&#44; yoru ni iri te ha&#44; nakanaka ima sukosi ketien naru hokage ni&#44; sarugau gamasiku wabisige ni&#44; hitowaruge naru nado&#44; samazama ni&#44; geni ito nabete nara zu&#44; sama koto naru waza nari keri."
"21","2","2","11","21020211","&nbsp;&nbsp;Otodo ha&#44;"
"21","2","2","12","21020212","&nbsp;&nbsp;&#34;Ito azare&#44; katakuna naru mi nite&#44; keusausi madohakasa re na m.&#34;"
"21","2","2","13","21020213","&nbsp;&nbsp;to notamahi te&#44; misu no uti ni kakure te zo goranzi keru."
"21","2","2","14","21020214","&nbsp;&nbsp;Kazu sadamare ru za ni tuki amari te&#44; kaheri makaduru Daigaku no syuu-domo aru wo kikosimesi te&#44; turidono no kata ni mesi todome te&#44; koto ni mono nado tamaha se keri."
"21","2","3","1","21020301","&nbsp;&nbsp;Koto hate te makaduru Hakase&#44; Saizin-domo mesi te&#44; mata mata humi tukura se tamahu. Kamdatime&#44; Tenzyaubito mo&#44; sarubeki kagiri wo ba&#44; mina todome saburaha se tamahu. Hakase no hitobito ha&#44; siwin&#44; tada no hito ha&#44; Otodo wo hazime tatematuri te&#44; ze'ku tukuri tamahu. Kyou aru dai no mozi eri te&#44; Monzyaunohakase tatematuru. Mizikaki koro no yoru nare ba&#44; ake hate te zo kauzuru. Satyuuben&#44; kauzi tukaumaturu. Katati ito kiyoge naru hito no&#44; kowadukahi monomonosiku&#44; kamsabi te yomiage taru hodo&#44; omosirosi. Oboye kokoro koto naru hakase nari keri."
"21","2","3","2","21020302","&nbsp;&nbsp;Kakaru takaki ihe ni umare tamahi te&#44; sekai no eigwa ni nomi tahabure tamahu beki ohom-mi wo moti te&#44; mado no hotaru wo mutubi&#44; eda no yuki wo narasi tamahu kokorozasi no sugure taru yosi wo&#44; yorodu no koto ni yosohe nazurahe te&#44; kokorogokoro ni tukuri atume taru ku-goto ni omosiroku&#44; &#34;Morokosi ni mo mote-watari tutahe mahosige naru yo no humi-domo nari.&#34; to nam&#44; sonokoro yo ni mede yusuri keru."
"21","2","3","3","21020303","&nbsp;&nbsp;Otodo no ohom ha saranari. Oyameki ahare naru koto sahe sugure taru wo&#44; namida otosi te zuzi sawagi sika do&#44; womna no e sira nu koto manebu ha nikuki koto wo to&#44; utate are ba morasi tu."
"21","2","4","1","21020401","&nbsp;&nbsp;Uti-tuduki&#44; nihugaku to ihu koto se sase tamahi te&#44; yagate&#44; kono Win no uti ni mi-zausi tukuri te&#44; mameyaka ni zae hukaki si ni aduke kikoye tamahi te zo&#44; gakumon se sase tatematuri tamahi keru."
"21","2","4","2","21020402","&nbsp;&nbsp;Ohomiya no ohom-moto ni mo&#44; wosawosa maude tamaha zu. Yoru hiru utukusimi te&#44; naho tigo no yau ni nomi motenasi kikoye tamahe re ba&#44; kasiko nite ha&#44; e mono narahi tamaha zi tote&#44; siduka naru tokoro ni kome tatematuri tamahe ru nari keri."
"21","2","4","3","21020403","&nbsp;&nbsp;&#34;Hitotuki ni mi tabi bakari wo mawiri tamahe.&#34;"
"21","2","4","4","21020404","&nbsp;&nbsp;to zo&#44; yurusi kikoye tamahi keru."
"21","2","4","5","21020405","&nbsp;&nbsp;Tuto komoriwi tamahi te&#44; ibuseki mama ni&#44; Tono wo&#44;"
"21","2","4","6","21020406","&nbsp;&nbsp;&#34;Turaku mo ohasimasu kana! Kaku kurusikara de mo&#44; takaki kurawi ni nobori&#44; yo ni motiwi raruru hito ha naku ya ha aru?&#34;"
"21","2","4","7","21020407","&nbsp;&nbsp;to omohi kikoye tamahe do&#44; ohokata no hitogara&#44; mameyaka ni&#44; adameki taru tokoro naku ohasure ba&#44; ito yoku nenzi te&#44;"
"21","2","4","8","21020408","&nbsp;&nbsp;&#34;Ikade sarubeki humi-domo toku yomi hate te&#44; mazirahi mo si&#44; yo ni mo ide tara m.&#34;"
"21","2","4","9","21020409","&nbsp;&nbsp;to omohi te&#44; tada yotuki&#44; itutuki no uti ni&#44; <I>Siki</I> nado ihu humi&#44; yomi hate tamahi te keri."
"21","2","5","1","21020501","&nbsp;&nbsp;Ima ha Reusi uke sase m tote&#44; madu waga omahe nite kokoromi sase tamahu."
"21","2","5","2","21020502","&nbsp;&nbsp;Rei no&#44; Daisyau&#44; Sadaiben&#44; Sikibunotaihu&#44; Satyuuben nado bakari si te&#44; ohom-si no Dainaiki wo mesi te&#44; <I>Siki</I> no kataki maki maki&#44; reusi uke m ni&#44; Hakase no kahesahu beki husibusi wo hiki ide te&#44; hitowatari yoma se tatematuri tamahu ni&#44; itara nu ku mo naku&#44; katagata ni kayoha si yomi tamahe ru sama&#44; tumazirusi nokora zu&#44; asamasiki made arigatakere ba&#44;"
"21","2","5","3","21020503","&nbsp;&nbsp;&#34;Sarubeki ni koso ohasikere!&#34;"
"21","2","5","4","21020504","&nbsp;&nbsp;to&#44; tare mo tare mo&#44; namida otosi tamahu. Daisyau ha&#44; masite&#44;"
"21","2","5","5","21020505","&nbsp;&nbsp;&#34;Ko-Otodo ohase masika ba.&#34;"
"21","2","5","6","21020506","&nbsp;&nbsp;to&#44; kikoye ide te naki tamahu. Tono mo&#44; e kokoroduyou motenasi tamaha zu&#44;"
"21","2","5","7","21020507","&nbsp;&nbsp;&#34;Hito no uhe nite&#44; katakuna nari to mi kiki haberi si wo&#44; ko no otonaburu ni&#44; oya no tati-kahari sire yuku koto ha&#44; ikubaku nara nu yohahi nagara&#44; kakaru yo ni koso haberi kere.&#34;"
"21","2","5","8","21020508","&nbsp;&nbsp;nado notamahi te&#44; osi-nogohi tamahu wo miru ohom-si no kokoti&#44; uresiku meiboku ari to omohe ri."
"21","2","5","9","21020509","&nbsp;&nbsp;Daisyau&#44; sakaduki sasi tamahe ba&#44; itau wehi sire te woru kahotuki&#44; ito yaseyase nari."
"21","2","5","10","21020510","&nbsp;&nbsp;Yo no higamono nite&#44; zae no hodo yori ha motiwi rare zu&#44; sugenaku te mi madusiku nam ari keru wo&#44; goranzi uru tokoro ari te&#44; kaku toriwaki mesiyose taru nari keri."
"21","2","5","11","21020511","&nbsp;&nbsp;Mi ni amaru made ohom-kaherimi wo tamahari te&#44; kono Kimi no ohom-toku ni&#44; tatimati ni mi wo kahe taru to omohe ba&#44; masite yukusaki ha&#44; narabu hito naki oboye ni zo ara m kasi."
"21","2","6","1","21020601","&nbsp;&nbsp;Daigaku ni mawiri tamahu hi ha&#44; reumon ni&#44; Kamdatime no mi-kuruma-domo kazu sira zu tudohi tari. Ohokata yo ni nokori taru ara zi to miye taru ni&#44; matanaku mote-kasidukare te&#44; tukurohare iri tamahe ru Kwanzya-no-Kimi no ohom-sama&#44; geni&#44; kakaru mazirahi ni ha tahe zu&#44; ate ni utukusige nari."
"21","2","6","2","21020602","&nbsp;&nbsp;Rei no&#44; ayasiki mono-domo no tati-maziri tutu ki wi taru za no suwe wo karasi to obosu zo&#44; ito kotowari naru ya!"
"21","2","6","3","21020603","&nbsp;&nbsp;Koko nite mo mata&#44; orosi nonosiru mono-domo ari te&#44; mezamasikere do&#44; sukosi mo okuse zu&#44; yomi hate tamahi tu."
"21","2","6","4","21020604","&nbsp;&nbsp;Mukasi oboye te daigaku no sakayuru koro nare ba&#44; kami naka simo no hito&#44; ware mo ware mo to&#44; kono miti ni kokorozasi atumare ba&#44; iyoiyo&#44; yononaka ni&#44; zae ari hakabakasiki hito ohoku nam ari keru. Monnin gisau nado ihu naru koto-domo yori uti-hazime&#44; sugasugasiu hate tamahe re ba&#44; hitohe ni kokoro ni ire te&#44; si mo desi mo&#44; itodo hagemi masi tamahu."
"21","2","6","5","21020605","&nbsp;&nbsp;Tono ni mo&#44; humitukuri sigeku&#44; hakase&#44; saizin-domo tokoro e tari. Subete nanigoto ni tuke te mo&#44; mitimiti no hito no zae no hodo araharuru yo ni nam ari keru."
"21","3","1","1","21030101","&nbsp;&nbsp;Kakute&#44; Kisaki wi tamahu beki wo&#44;"
"21","3","1","2","21030102","&nbsp;&nbsp;&#34;Saiguu-no-Nyougo wo koso ha&#44; haha-Miya mo&#44; usiromi to yuduri kikoye tamahi sika ba.&#34;"
"21","3","1","3","21030103","&nbsp;&nbsp;to&#44; Otodo mo kotoduke tamahu. Genzi no uti-sikiri Kisaki ni wi tamaha m koto&#44; yonohito yurusi kikoye zu."
"21","3","1","4","21030104","&nbsp;&nbsp;&#34;Koukiden no&#44; madu hito yori saki ni mawiri tamahi ni si mo ikaga?&#34;"
"21","3","1","5","21030105","&nbsp;&nbsp;nado&#44; utiuti ni&#44; konata kanata ni kokoroyose kikoyuru hitobito&#44; obotukanagari kikoyu."
"21","3","1","6","21030106","&nbsp;&nbsp;Hyaubukyau-no-Miya to kikoye si ha&#44; ima ha Sikibukyau nite&#44; kono ohom-toki ni ha masite yamgotonaki ohom-oboye nite ohasuru&#44; ohom-musume&#44; ho'i ari te mawiri tamahe ri. Onazi goto&#44; Wau-no-Nyougo nite saburahi tamahu wo&#44;"
"21","3","1","7","21030107","&nbsp;&nbsp;&#34;Onaziku ha&#44; ohom-hahagata nite sitasiku ohasu beki ni koso ha&#44; haha-Gisaki no ohasimasa nu ohom-kahari no usiromi ni.&#34;"
"21","3","1","8","21030108","&nbsp;&nbsp;to kotoyose te&#44; nitukahasikaru beku&#44; toridori ni obosi arasohi tare do&#44; naho Mumetubo wi tamahi nu. Ohom-saihahi no&#44; kaku hiki-kahe sugure tamaheri keru wo&#44; yonohito odoroki kikoyu."
"21","3","1","9","21030109","&nbsp;&nbsp;Otodo&#44; Daizyaudaizin ni agari tamahi te&#44; Daisyau&#44; Naidaizin ni nari tamahi nu. Yononaka no koto-domo maturigoti tamahu beku yuduri kikoye tamahu. Hitogara&#44; ito sukuyoka ni&#44; kirakirasiku te&#44; kokoromotiwi nado mo kasikoku monosi tamahu. Gakumon wo tate te si tamahi kere ba&#44; winhutagi ni ha make tamahi sika do&#44; ohoyakegoto ni kasikoku nam."
"21","3","1","10","21030110","&nbsp;&nbsp;Harabara ni ohom-kodomo zihu yo nin&#44; otonabi tutu monosi tamahu mo&#44; tugitugi ni nari ide tutu&#44; otora zu sakaye taru ohom-ihe no uti nari. Womna ha&#44; Nyougo to ima hito tokoro nam ohasi keru. Wakamdohori bara nite&#44; ate naru sudi ha otoru mazikere do&#44; sono hahagimi&#44; Azeti-no-Dainagon no kitanokata ni nari te&#44; sasi-mukahe ru kodomo no kazu ohoku nari te&#44; &#34;Sore ni maze te noti no oya ni yudura m&#44; ito ainasi.&#34; tote&#44; tori-hanati kikoye tamahi te&#44; Ohomiya ni zo aduke kikoye tamahe ri keru. Nyougo ni ha koyonaku omohi otosi kikoye tamahi ture do&#44; hitogara&#44; katati nado&#44; ito utukusiku zo ohasi keru."
"21","3","2","1","21030201","&nbsp;&nbsp;Kwanza-no-Kimi&#44; hitotu nite ohiide tamahi sika do&#44; onoono towo ni amari tamahi te noti ha&#44; ohom-kata koto nite&#44;"
"21","3","2","2","21030202","&nbsp;&nbsp;&#34;Mutumasiki hito nare do&#44; wonokogo ni ha uti-toku maziki mono nari.&#34;"
"21","3","2","3","21030203","&nbsp;&nbsp;to&#44; titi-Otodo kikoye tamahi te&#44; kedohoku nari ni taru wo&#44; wosanagokoti ni omohu koto naki ni simo ara ne ba&#44; hakanaki hana momidi ni tuke te mo&#44; hihinaasobi no tuisyou wo mo&#44; nemgoro ni matuhare ariki te&#44; kokorozasi wo miye kikoye tamahe ba&#44; imiziu omohikahasi te&#44; kezayaka ni ha ima mo hadi kikoye tamaha zu."
"21","3","2","4","21030204","&nbsp;&nbsp;Ohom-usiromi-domo mo&#44;"
"21","3","2","5","21030205","&nbsp;&nbsp;&#34;Nanikaha&#44; wakaki mi-kokoro-doti nare ba&#44; tosigoro minarahi tamahe ru ohom-ahahi wo&#44; nihaka nimo&#44; ikagaha mote-hanare hasitaname ha kikoye m.&#34;"
"21","3","2","6","21030206","&nbsp;&nbsp;to miru ni&#44; Womnagimi koso nanigokoronaku ohasure do&#44; Wotoko ha&#44; sakoso monogenaki hodo to mi kikoyure&#44; ohokenaku&#44; ikanaru ohom-nakarahi ni ka ari kem&#44; yosoyoso ni nari te ha&#44; kore wo zo sidukokoro naku omohu beki."
"21","3","2","7","21030207","&nbsp;&nbsp;Mada kataohi naru te no ohisaki utukusiki nite&#44; kakikahasi tamahe ru humi-domo no&#44; kokoro wosanaku te&#44; onodukara oti tiru wori aru wo&#44; ohom-kata no hitobito ha&#44; honobono sire ru mo ari kere do&#44; &#34;Nanikaha&#44; kaku koso.&#34; to&#44; tare ni mo kikoye m. Mi kakusi tutu aru naru besi."
"21","3","3","1","21030301","&nbsp;&nbsp;Tokorodokoro no daikyau-domo mo hate te&#44; yononaka no ohom-isogi mo naku&#44; nodoyaka ni nari nuru koro&#44; sigure uti-si te&#44; ogi no uhakaze mo tada nara nu yuhugure ni&#44; Ohomiya no ohom-kata ni&#44; Uti-no-Otodo mawiri tamahi te&#44; Himegimi watasi kikoye tamahi te&#44; ohom-koto nado hika se tatematuri tamahu. Miya ha&#44; yorodu no mono no zyauzu ni ohasure ba&#44; idure mo tutahe tatematuri tamahu."
"21","3","3","2","21030302","&nbsp;&nbsp;&#34;Biha koso&#44; womna no si taru ni nikuki yau nare do&#44; raurauziki mono ni habere. Ima no yo ni makotosiu tutahe taru hito&#44; wosawosa habera zu nari ni tari. Nani no Miko&#44; kure no Genzi.&#34;"
"21","3","3","3","21030303","&nbsp;&nbsp;nado kazohe tamahi te&#44;"
"21","3","3","4","21030304","&nbsp;&nbsp;&#34;Womna no naka ni ha&#44; Ohokiotodo no&#44; yamazato ni komeoki tamahe ru hito koso&#44; ito zyauzu to kiki habere. Mono no zyauzu no noti ni habere do&#44; suwe ni nari te&#44; yamagatu nite tosi he taru hito no&#44; ikade sasimo hiki sugure kem? Kano Otodo&#44; ito kokoro koto ni koso omohi te notamahu woriwori habere. Kotogoto yori ha&#44; asobi no kata no zae ha naho hirou ahase&#44; karekore ni kayohasi haberu koso&#44; kasikokere&#44; hitorigoto nite&#44; zyauzu to nari kem koso&#44; medurasiki koto nare.&#34;"
"21","3","3","5","21030305","&nbsp;&nbsp;nado notamahi te&#44; Miya ni sosonokasi kikoye tamahe ba&#44;"
"21","3","3","6","21030306","&nbsp;&nbsp;&#34;Diu sasu koto uhiuhisiku nari ni keri ya!&#34;"
"21","3","3","7","21030307","&nbsp;&nbsp;to notamahe do&#44; omosirou hiki tamahu."
"21","3","3","8","21030308","&nbsp;&nbsp;&#34;Saihahi ni uti sohe te&#44; naho ayasiu medetakari keru hito nari ya! Oyi no yo ni&#44; mo'tamahe ra nu womnago wo mauke sase tatematuri te&#44; mi ni sohe te mo yatusi wi tara zu&#44; yamgotonaki ni yudure ru kokorookite&#44; koto mo nakaru beki hito nari to zo kiki haberu.&#34;"
"21","3","3","9","21030309","&nbsp;&nbsp;nado&#44; katu ohom-monogatari kikoye tamahu."
