"Volume","Chapter","Paragraph","Line","LineId","Text"
"12","1","3","15","12010315","&nbsp;&nbsp;&#34;Koyonau koso&#44; otorohe ni kere! Kono kage no yau ni ya yase te haberu? Ahare naru waza kana!&#34;"
"12","1","3","16","12010316","&nbsp;&nbsp;to notamahe ba&#44; Womnagimi&#44; namida hitome uke te&#44; mi okose tamahe ru&#44; ito sinobi gatasi."
"12","1","3","17","12010317","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Mi ha kakute sasurahe nu tomo Kimi ga atari<BR>&nbsp;&nbsp;&nbsp;&nbsp;saranu kagami no kage ha hanare zi"
"12","1","3","18","12010318","&nbsp;&nbsp;to&#44; kikoye tamahe ba&#44;"
"12","1","3","19","12010319","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Wakare te mo kage dani tomaru mono nara ba<BR>&nbsp;&nbsp;&nbsp;&nbsp;kagami wo mi te mo nagusame te masi"
"12","1","3","20","12010320","&nbsp;&nbsp;Hasira gakure ni wi kakure te&#44; namida wo magirahasi tamahe ru sama&#44; &#34;Naho&#44; kokora miru naka ni taguhi nakari keri.&#34; to&#44; obosi sira ruru hito no ohom-arisama nari."
"12","1","3","21","12010321","&nbsp;&nbsp;Miko ha&#44; ahare naru ohom-monogatari kikoye tamahi te&#44; kururu hodo ni kaheri tamahi nu."
"12","1","4","1","12010401","&nbsp;&nbsp;Hanatirusato no kokorobosoge ni obosi te&#44; tuneni kikoye tamahu mo kotowari nite&#44; &#34;Kano hito mo&#44; ima hitotabi mi zu ha&#44; turasi to ya omoha m?&#34; to obose ba&#44; sono yo ha&#44; mata ide tamahu monokara&#44; ito monouku te&#44; itau hukasi te ohasi tare ba&#44; Nyougo&#44;"
"12","1","4","2","12010402","&nbsp;&nbsp;&#34;Kaku kazumahe tamahi te&#44; tatiyora se tamahe ru koto.&#34;"
"12","1","4","3","12010403","&nbsp;&nbsp;to&#44; yorokobi kikoye tamahu sama&#44; kaki tuduke m mo urusasi."
"12","1","4","4","12010404","&nbsp;&nbsp;Ito imiziu kokorobosoki ohom-arisama&#44; tada ohom-kage ni kakure te sugui tamahe ru tosituki&#44; itodo are masara m hodo obosi yara re te&#44; tono no uti&#44; ito kasuka nari."
"12","1","4","5","12010405","&nbsp;&nbsp;Tuki oboro ni sasi-ide te&#44; ike hiroku&#44; yama kobukaki watari&#44; kokorobosoge ni miyuru ni mo&#44; sumi hanare tara m ihaho no naka&#44; obosi yara ru."
"12","1","4","6","12010406","&nbsp;&nbsp;Nisiomote ha&#44; &#34;Kau simo watari tamaha zu ya?&#34; to&#44; uti-ku'si te obosi keru ni&#44; ahare sohe taru tukikage no&#44; namamekasiu simeyaka naru ni&#44; uti-hurumahi tamahe ru nihohi&#44; niru mono naku te&#44; ito sinobiyaka ni iri tamahe ba&#44; sukosi wizari ide te&#44; yagate tuki wo mi te ohasu. Mata koko ni ohom-monogatari no hodo ni&#44; akegata tikau nari ni keri."
"12","1","4","7","12010407","&nbsp;&nbsp;&#34;Mizikayo no hodo ya! Kabakari no taimen mo&#44; mata ha e simo ya to omohu koso&#44; kotonasi nite sugusi turu tosigoro mo kuyasiu&#44; kisikata yukusaki no tamesi ni naru beki mi nite&#44; nani to naku kokoro nodomaru yo naku koso ari kere.&#34;"
"12","1","4","8","12010408","&nbsp;&nbsp;to&#44; sugi ni si kata no koto-domo notamahi te&#44; tori mo sibasiba nake ba&#44; yo ni tutumi te isogi ide tamahu. Rei no&#44; tuki no iri haturu hodo&#44; yosohe rare te&#44; ahare nari. Womnagimi no koki ohom-zo ni uturi te&#44; geni&#44; nururu gaho nare ba&#44;"
"12","1","4","9","12010409","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Tukikage no yadore ru sode ha sebaku tomo<BR>&nbsp;&nbsp;&nbsp;&nbsp;tome te mo mi baya aka nu hikari wo"
"12","1","4","10","12010410","&nbsp;&nbsp;Imizi to oboi taru ga&#44; kokorogurusikere ba&#44; katu ha nagusame kikoye tamahu."
"12","1","4","11","12010411","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Yuki meguri tuhini sumu beki tukikage no<BR>&nbsp;&nbsp;&nbsp;&nbsp;sibasi kumora m sora na nagame so"
"12","1","4","12","12010412","&nbsp;&nbsp;Omohe ba&#44; hakanasi ya! Tada&#44; sira nu namida nomi koso&#44; kokoro wo kurasu mono nare.&#34;"
"12","1","4","13","12010413","&nbsp;&nbsp;nado notamahi te&#44; akegure no hodo ni ide tamahi nu."
"12","1","5","1","12010501","&nbsp;&nbsp;Yorodu no koto-domo sitatame sase tamahu. Sitasiu tukamaturi&#44; yo ni nabika nu kagiri no hitobito&#44; tono no koto tori-okonahu beki kami simo&#44; sadame oka se tamahu. Ohom-tomo ni sitahi kikoyuru kagiri ha&#44; mata eriide tamahe ri."
"12","1","5","2","12010502","&nbsp;&nbsp;Kano yamazato no ohom-sumika no gu ha&#44; e sara zu tori-tukahi tamahu beki mono-domo&#44; kotosara yosohi mo naku kotosogi te&#44; sarubeki humi-domo 'Bunsyu' nado iri taru hako&#44; sate ha kin hitotu zo mota se tamahu. Tokoroseki miteudo&#44; hanayaka naru ohom-yosohi nado&#44; sarani gusi tamaha zu&#44; ayasi no yamagatu meki te motenasi tamahu."
"12","1","5","3","12010503","&nbsp;&nbsp;Saburahu hitobito yori hazime&#44; yorodu no koto&#44; mina Nisinotai ni kikoye watasi tamahu. Ryauzi tamahu misau&#44; mimaki yori hazime te&#44; sarubeki tokorodokoro&#44; ken nado&#44; mina tatematuri oki tamahu. Sore yori hoka no mikuramati&#44; wosamedono nado ihu koto made&#44; Seunagon wo hakabakasiki mono ni mi oki tamahe re ba&#44; sitasiki Keisi-domo gusi te&#44; sirosimesu beki sama-domo notamahi aduku."
"12","1","5","4","12010504","&nbsp;&nbsp;Waga ohom-kata no Nakatukasa&#44; Tyuuzyau nado yau no hitobito&#44; turenaki ohom-motenasi nagara&#44; mi tatematuru hodo koso nagusame ture&#44; &#34;Nanigoto ni tuke te ka?&#34; to omohe domo&#44;"
"12","1","5","5","12010505","&nbsp;&nbsp;&#34;Inoti ari te konoyo ni mata kaheru yau mo ara m wo&#44; matituke m to omoha m hito ha&#44; konata ni saburahe.&#34;"
"12","1","5","6","12010506","&nbsp;&nbsp;to notamahi te&#44; kami simo&#44; mina maunobora se tamahu."
"12","1","5","7","12010507","&nbsp;&nbsp;Wakagimi no ohom-menoto-tati&#44; Hanatirusato nado mo&#44; wokasiki sama no ha sarumono nite&#44; mamemamesiki sudi ni obosi yora nu koto nasi."
"12","1","5","8","12010508","&nbsp;&nbsp;Naisi-no-Kami no ohom-moto ni&#44; warinaku si te kikoye tamahu."
"12","1","5","9","12010509","&nbsp;&nbsp;&#34;Toha se tamaha nu mo&#44; kotowari ni omohi tamahe nagara&#44; ima ha to&#44; yo wo omohi haturu hodo no usa mo turasa mo&#44; taguhi naki koto ni koso haberi kere."
"12","1","5","10","12010510","&nbsp;&nbsp;&nbsp;&nbsp;Ahuse naki namida no kaha ni sidumi si ya<BR>&nbsp;&nbsp;&nbsp;&nbsp;nagaruru miwo no hazime nari kem"
"12","1","5","11","12010511","&nbsp;&nbsp;to omohi tamahe iduru nomi nam&#44; tumi nogare gatau haberi keru.&#34;"
"12","1","5","12","12010512","&nbsp;&nbsp;Miti no hodo mo ayahukere ba&#44; komaka ni ha kikoye tamaha zu."
"12","1","5","13","12010513","&nbsp;&nbsp;Womna&#44; ito imiziu oboye tamahi te&#44; sinobi tamahe do&#44; ohom-sode yori amaru mo tokoroseu nam."
"12","1","5","14","12010514","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Namidagaha ukabu minaha mo kiye nu besi<BR>&nbsp;&nbsp;&nbsp;&nbsp;nagare te noti no se wo mo mata zu te"
"12","1","5","15","12010515","&nbsp;&nbsp;Nakunaku midare kaki tamahe ru ohom-te&#44; ito wokasige nari. Ima hitotabi taimen naku ya to obosu ha&#44; naho kutiwosikere do&#44; obosi kahesi te&#44; usi to obosi nasu yukari ohou te&#44; oboroke nara zu sinobi tamahe ba&#44; ito anagatini mo kikoye tamaha zu nari nu."
"12","1","6","1","12010601","&nbsp;&nbsp;Asu tote&#44; kure ni ha&#44; Win no mihaka wogami tatematuri tamahu tote&#44; Kitayama he maude tamahu. Akatuki kake te iduru koro nare ba&#44; madu&#44; Nihudau-no-Miya ni maude tamahu. Tikaki misu no mahe ni omasi mawiri te&#44; ohom-midukara kikoye sase tamahu. Touguu no ohom-koto wo imiziu usirometaki mono ni omohi kikoye tamahu."
"12","1","6","2","12010602","&nbsp;&nbsp;Katamini kokorohukaki-doti no ohom-monogatari ha&#44; yorodu ahare masari kem kasi. Natukasiu medetaki ohom-kehahi no mukasi ni kahara nu ni&#44; turakari si mikokorobahe mo&#44; kasume kikoye sase mahosikere do&#44; imasara ni utate to obosa ru besi&#44; waga mikokoro ni mo&#44; nakanaka ima hitokiha midare masari nu bekere ba&#44; nenzi kahesi te&#44; tada&#44;"
"12","1","6","3","12010603","&nbsp;&nbsp;&#34;Kaku omohikake nu tumi ni atari haberu mo&#44; omou tamahe ahasuru koto no hitohusi ni nam&#44; sora mo osorosiu haberu. Wosige naki mi ha naki ni nasi te mo&#44; Miya no miyo ni dani&#44; koto naku ohasi masa ba.&#34;"
"12","1","6","4","12010604","&nbsp;&nbsp;to nomi kikoye tamahu zo&#44; kotowari naru ya!"
"12","1","6","5","12010605","&nbsp;&nbsp;Miya mo&#44; mina obosi sira ruru koto ni si are ba&#44; mikokoro nomi ugoki te&#44; kikoye yari tamaha zu. Daisyau&#44; yorodu no koto kaki-atume obosi tuduke te&#44; naki tamahe ru kesiki&#44; ito tukise zu namameki tari."
"12","1","6","6","12010606","&nbsp;&nbsp;&#34;Miyama ni mawiri haberu wo&#44; ohom-kototute ya?&#34;"
"12","1","6","7","12010607","&nbsp;&nbsp;to kikoye tamahu ni&#44; tomi ni mono mo kikoye tamaha zu&#44; warinaku tamerahi tamahu mikesiki nari."
"12","1","6","8","12010608","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Mi si ha naku aru ha kanasiki yo no hate wo<BR>&nbsp;&nbsp;&nbsp;&nbsp;somuki si kahi mo naku naku zo huru"
"12","1","6","9","12010609","&nbsp;&nbsp;Imiziki mikokoromadohi-domo ni&#44; obosi atumuru koto-domo mo&#44; e zo tuduke sase tamaha nu."
