"Volume","Chapter","Paragraph","Line","LineId","Text"
"39","2","1","3","39020103","&nbsp;&nbsp;to&#44; hitobito ha sasameku. Sibasi uti-yasumi tamahi te&#44; ohom-zo nugi kahe tamahu. Tuneni natu huyu to ito kiyorani si oki tamahe re ba&#44; kau no ohom-karabitu yori toude te tatematuri tamahu. Ohom-kayu nado mawiri te&#44; omahe ni mawiri tamahu."
"39","2","1","4","39020104","&nbsp;&nbsp;Kasiko ni ohom-humi tatematuri tamahe re do&#44; goranzi mo ire zu. Nihakani asamasikari si arisama&#44; mezamasiu mo hadukasiu mo obosu ni&#44; kokorodukinaku te&#44; Miyasumdokoro no mori kiki tamaha m koto mo&#44; ito hadukasiu&#44; mata&#44; kakaru koto ya to kakete siri tamaha zara m ni&#44; tada nara nu husi nite mo mituke tamahi&#44; hito no monoihi kakure naki yo nare ba&#44; onodukara kiki ahase te&#44; hedate keru to obosa m ga ito kurusikere ba&#44;"
"39","2","1","5","39020105","&nbsp;&nbsp;&#34;Hitobito ari si mama ni kikoye morasa nam. Usi to obosu tomo ikagaha se m?&#34; to obosu."
"39","2","1","6","39020106","&nbsp;&nbsp;Oyako no ohom-naka to kikoyuru naka ni mo&#44; tuyu hedate zu zo omohi kahasi tamahe ru. Yoso no hito ha mori kike domo&#44; oya ni kakusu taguhi koso ha&#44; mukasi no monogatari ni mo a' mere do&#44; sa hata obosa re zu. Hitobito ha&#44;"
"39","2","1","7","39020107","&nbsp;&nbsp;&#34;Nanikaha&#44; honokani kiki tamahi te&#44; koto simo arigaho ni&#44; tokaku obosi midare m. Madaki ni&#44; kokorogurusi.&#34;"
"39","2","1","8","39020108","&nbsp;&nbsp;nado ihi ahase te&#44; ikanara m to omohu-doti&#44; kono ohom-seusoko no yukasiki wo&#44; hiki mo ake sase tamaha ne ba&#44; kokoromotonaku te&#44;"
"39","2","1","9","39020109","&nbsp;&nbsp;&#34;Naho&#44; mugeni kikoyesase tamaha zara m mo&#44; obotukanaku&#44; wakawakasiki yau ni zo habera m.&#34;"
"39","2","1","10","39020110","&nbsp;&nbsp;nado kikoye te&#44; hiroge tare ba&#44;"
"39","2","1","11","39020111","&nbsp;&nbsp;&#34;Ayasiu&#44; nanigokoro mo naki sama nite&#44; hito ni kabakari ni te mo miyuru ahatukesa no&#44; midukara no ayamati ni omohi nase do&#44; omohiyari nakari si asamasisa mo&#44; nagusame gataku nam. E miye zu to wo ihe.&#34;"
"39","2","1","12","39020112","&nbsp;&nbsp;to&#44; koto no hoka nite&#44; yori husa se tamahi nu."
"39","2","1","13","39020113","&nbsp;&nbsp;Saruha&#44; nikuge mo naku&#44; ito kokorobukau kai tamau te&#44;"
"39","2","1","14","39020114","&nbsp;&nbsp;&nbsp;&nbsp;&#34;Tamasihi wo turenaki sode ni todome oki te<BR>&nbsp;&nbsp;&nbsp;&nbsp;waga kokorokara madoha ruru kana"
"39","2","1","15","39020115","&nbsp;&nbsp;Hoka naru mono ha to ka&#44; mukasi mo taguhi ari keri to omo tamahe nasu ni mo&#44; sarani yukukata sira zu nomi nam.&#34;"
"39","2","1","16","39020116","&nbsp;&nbsp;nado&#44; ito ohoka' mere do&#44; hito ha e maho ni mo mi zu. Rei no kesiki naru kesa no ohom-humi ni mo ara za' mere do&#44; naho e omohi haruke zu. Hitobito ha&#44; mi-kesiki mo itohosiki wo&#44; nagekasiu mi tatematuri tutu&#44;"
"39","2","1","17","39020117","&nbsp;&nbsp;&#34;Ikanaru ohom-koto ni kaha ara m? Nanigoto ni tuke te mo&#44; arigatau ahare naru mi-kokoro zama ha hodo he nure do.&#34;"
"39","2","1","18","39020118","&nbsp;&nbsp;&#34;Kakaru kata ni tanomi kikoye te ha&#44; miotori ya si tamaha m&#44; to omohu mo ayahuku.&#34;"
"39","2","1","19","39020119","&nbsp;&nbsp;nado&#44; mutumasiu saburahu kagiri ha&#44; onoga-doti omohi midaru. Miyasumdokoro mo kakete siri tamaha zu."
"39","2","2","1","39020201","&nbsp;&nbsp;Mononoke ni wadurahi tamahu hito ha&#44; omosi to mire do&#44; sahayagi tamahu hima mo ari te nam&#44; mono oboye tamahu. Nityuu no ohom-kadi hate te&#44; Azari hitori todomari te&#44; naho Darani yomi tamahu. Yorosiu ohasimasu&#44; yorokobi te&#44;"
"39","2","2","2","39020202","&nbsp;&nbsp;&#34;DainitiNyorai soragoto si tamaha zu ha! Nadoteka&#44; kaku nanigasi ga kokoro wo itasi te tukaumaturu mi-suhohu&#44; sirusi naki yau ha ara m. Akuryau ha sihuneki yau nare do&#44; gohusyau ni matoha re taru hakana mono nari.&#34;"
"39","2","2","3","39020203","&nbsp;&nbsp;to&#44; kowe ha kare te ikari tamahu. Ito hiziri-dati&#44; sukusukusiki Risi nite&#44; yukuri mo naku&#44;"
"39","2","2","4","39020204","&nbsp;&nbsp;&#34;Soyo ya! Kono Daisyau ha&#44; itu yori koko ni ha mawiri kayohi tamahu zo.&#34;"
"39","2","2","5","39020205","&nbsp;&nbsp;to tohi mausi tamahu. Miyasumdokoro&#44;"
"39","2","2","6","39020206","&nbsp;&nbsp;&#34;Saru koto mo habera zu. Ko-Dainagon no ito yoki naka nite&#44; katarahituke tamahe ru kokoro tagahe zi to&#44; kono tosigoro&#44; sarubeki koto ni tuke te&#44; ito ayasiku nam katarahi monosi tamahu mo&#44; kaku hurihahe&#44; wadurahu wo toburahi ni tote&#44; tatiyori tamahe ri kere ba&#44; katazikenaku kiki haberi si.&#34;"
"39","2","2","7","39020207","&nbsp;&nbsp;to kikoye tamahu."
"39","2","2","8","39020208","&nbsp;&nbsp;&#34;Ide&#44; ana kataha! Nanigasi ni kakusa ru beki ni mo ara zu. Kesa&#44; goya ni maunobori turu ni&#44; kano nisi no tumado yori&#44; ito uruhasiki wotoko no ide tamahe ru wo&#44; kiri hukaku te&#44; nanigasi ha e miwai tatematura zari turu wo&#44; kono hohusibara nam&#44; &#34;Daisyau-dono no ide tamahu nari keri.&#34; to&#44; &#34;Yobe mo mi-kuruma mo kahesi te tomari tamahi ni keru.&#34; to&#44; kutiguti mausi turu."
"39","2","2","9","39020209","&nbsp;&nbsp;Geni&#44; ito kaubasiki ka no miti te&#44; kasira itaki made ari ture ba&#44; geni sa nari keri to&#44; omohi ahase haberi nuru. Tune ni ito kaubasiu monosi tamahu Kimi nari. Kono koto&#44; ito seti ni mo ara nu koto nari. Hito ha ito iusoku ni monosi tamahu."
"39","2","2","10","39020210","&nbsp;&nbsp;Nanigasira mo&#44; waraha ni monosi tamau si toki yori&#44; kano Kimi no ohom-tame no koto ha&#44; suhohu wo nam&#44; ko-Ohomiya no notamahi tuke tari sika ba&#44; ikkau ni sarubeki koto&#44; ima ni uketamaharu tokoro nare do&#44; ito yaku nasi. Honsai tuyoku monosi tamahu. Saru&#44; toki ni ahe ru zourui nite&#44; ito yamgotonasi. WakaGimi-tati ha&#44; siti&#44; hati-nin ni nari tamahi nu."
"39","2","2","11","39020211","&nbsp;&nbsp;E Miko-no-Kimi osi tamaha zi. Mata&#44; nyonin no asiki mi wo uke&#44; dyauya no yami ni madohu ha&#44; tada kayau no tumi ni yori nam&#44; saru imiziki mukuyi wo mo ukuru mono naru. Hito no ohom-ikari ideki na ba&#44; nagaki hodasi to nari na m. Mohara ukehika zu.&#34;"
"39","2","2","12","39020212","&nbsp;&nbsp;to&#44; kasira huri te&#44; tada ihi ni ihi hanate ba&#44;"
"39","2","2","13","39020213","&nbsp;&nbsp;&#34;Ito ayasiki koto nari. Sarani saru kesiki ni mo miye tamaha nu hito nari. Yorodu kokoti no madohi ni sika ba&#44; uti-yasumi te taime se m tote nam&#44; sibasi tati-tomari tamahe ru to&#44; koko naru gotati ihi si wo&#44; sayau nite tomari tamahe ru ni ya ara m? Ohokata ito mameyaka ni&#44; sukuyoka ni monosi tamahu hito wo.&#34;"
"39","2","2","14","39020214","&nbsp;&nbsp;to&#44; obomei tamahi nagara&#44; kokoro no uti ni&#44;"
"39","2","2","15","39020215","&nbsp;&nbsp;&#34;Saru koto mo ya ari kem? Tada nara nu mi-kesiki ha&#44; woriwori miyure do&#44; hito no ohom-sama no ito kadokadosiu&#44; anagati ni hito no sosiri ara m koto ha habuki sute&#44; uruhasidati tamahe ru ni&#44; tahayasuku kokoro yurusa re nu koto ha ara zi to&#44; utitoke taru zo kasi. Hito zukuna nite ohasuru kesiki wo mi te&#44; hahiiri mo ya si tamahe ri kem.&#34; to obosu."
"39","2","3","1","39020301","&nbsp;&nbsp;Risi tati nuru noti ni&#44; Ko-Syausyau-no-Kimi wo mesi te&#44;"
"39","2","3","2","39020302","&nbsp;&nbsp;&#34;Kakaru koto nam kiki turu. Ikanari si koto zo? Nadoka onore ni ha&#44; sa nam&#44; kaku nam to ha kika se tamaha zari keru. Sasimo arazi to omohi nagara.&#34;"
"39","2","3","3","39020303","&nbsp;&nbsp;to notamahe ba&#44; itohosikere do&#44; hazime yori ari si yau wo&#44; kuhasiu kikoyu. Kesa no ohom-humi no kesiki&#44; Miya mo honokani notamahase turu yau nado kikoye&#44;"
"39","2","3","4","39020304","&nbsp;&nbsp;&#34;Tosigoro&#44; sinobi watari tamahi keru kokoro no uti wo&#44; kikoye sirase m to bakari ni ya haberi kem. Arigatau youi ari te nam&#44; akasi mo hate de ide tamahi nuru wo&#44; hito ha ikani kikoye haberu ni ka?&#34;"
"39","2","3","5","39020305","&nbsp;&nbsp;Risi to ha omohi mo yora de&#44; sinobi te hito no kikoye keru to omohu. Mono mo notamaha de&#44; ito uku kutiwosi to obosu ni&#44; namida horohoroto kobore tamahi nu. Mi tatematuru mo&#44; ito itohosiu&#44; &#34;Nani ni&#44; arinomama ni kikoye tu ram? Kurusiki mi-kokoti wo&#44; itodo obosi midaru ram.&#34; to kuyasiu omohi wi tari."
"39","2","3","6","39020306","&nbsp;&nbsp;&#34;Sauzi ha sasi te nam.&#34; to&#44; yoroduni yorosiki yau ni kikoye nase do&#44;"
"39","2","3","7","39020307","&nbsp;&nbsp;&#34;Totemo-kakutemo&#44; sabakari ni&#44; nani no youi mo naku&#44; karuraka ni hito ni miye tamahi kem koso&#44; ito imizikere. Utiuti no mi-kokorokiyou ohasu tomo&#44; kaku made ihi turu hohusibara&#44; yokara nu warahabe nado ha&#44; masani ihi nokosi te m ya. Hito ni ha&#44; ikani ihi aragahi&#44; samo ara nu koto to ihu beki ni ka ara m? Subete&#44; kokoro-wosanaki kagiri simo&#44; koko ni saburahi te.&#34;"
"39","2","3","8","39020308","&nbsp;&nbsp;to mo&#44; e notamahi yara zu. Ito kurusige naru mi-kokoti ni&#44; mono wo obosi odoroki tare ba&#44; ito itohosige nari. Kedakau motenasi kikoye m to oboi taru ni&#44; yodukahasiu&#44; karugarusiki na no tati tamahu beki wo&#44; oroka nara zu obosi nageka ru."
"39","2","3","9","39020309","&nbsp;&nbsp;&#34;Kau sukosi mono oboyuru hima ni&#44; watara se tamau beu kikoye yo. Sonata he mawiri ku bekere do&#44; ugoki su beu mo ara de nam. Mi tatematura de&#44; hisasiu nari nuru kokoti su ya!&#34;"
"39","2","3","10","39020310","&nbsp;&nbsp;to&#44; namida wo uke te notamahu. Mawiri te&#44;"
"39","2","3","11","39020311","&nbsp;&nbsp;&#34;Sika nam kikoyesase tamahu.&#34;"
"39","2","3","12","39020312","&nbsp;&nbsp;to bakari kikoyu."
"39","2","4","1","39020401","&nbsp;&nbsp;Watari tamaha m tote&#44; ohom-hitaigami no nure marogare taru&#44; hiki-tukurohi&#44; hitohe no ohom-zo hokorobi taru&#44; kigahe nado si tamahi te mo&#44; tomini mo e ugoi tamaha zu."
"39","2","4","2","39020402","&nbsp;&nbsp;&#34;Kono hitobito mo ikani omohu ram? Mada e siri tamaha de&#44; noti ni isasaka mo kiki tamahu koto ara m ni&#44; turenaku te ari si yo.&#34;"
"39","2","4","3","39020403","&nbsp;&nbsp;to obosi ahase m mo&#44; imiziu hadukasikere ba&#44; mata husi tamahi nu."
"39","2","4","4","39020404","&nbsp;&nbsp;&#34;Kokoti no imiziu nayamasiki kana! Yagate nahora nu sama ni mo ari na m&#44; ito meyasukari nu beku koso. Asinoke no nobori taru kokoti su.&#34;"
"39","2","4","5","39020405","&nbsp;&nbsp;to&#44; osi-kudasa se tamahu. Mono wo ito kurusiu&#44; samazama ni obosu ni ha&#44; ke zo agari keru."
"39","2","4","6","39020406","&nbsp;&nbsp;Seusyau&#44;"
"39","2","4","7","39020407","&nbsp;&nbsp;&#34;Uhe ni&#44; kono ohom-koto honomekasi kikoye keru hito koso habe' kere. Ikanari si koto zo&#44; to toha se tamahi ture ba&#44; ari no mama ni kikoye sase te&#44; mi-sauzi no katame bakari wo nam&#44; sukosi koto sohe te&#44; kezayaka ni kikoyesase turu. Mosi&#44; sayauni kasume kikoyesase tamaha ba&#44; onazi sama ni kikoyesase tamahe.&#34;"
"39","2","4","8","39020408","&nbsp;&nbsp;to mausu."
"39","2","4","9","39020409","&nbsp;&nbsp;Nagei tamahe ru kesiki ha kikoye ide zu. &#34;Sarebayo!&#34; to&#44; ito wabisiku te&#44; mono mo notamaha nu ohom-makura yori&#44; siduku zo oturu."
"39","2","4","10","39020410","&nbsp;&nbsp;&#34;Kono koto ni nomi mo ara zu&#44; mi no omoha zu ni nari some si yori&#44; imiziu mono wo nomi omoha se tatematuru koto.&#34;"
"39","2","4","11","39020411","&nbsp;&nbsp;to&#44; ike ru kahinaku omohi tuduke tamahi te&#44; &#34;Kono hito ha&#44; kau te mo yama de&#44; tokaku ihi kakadurahi ide m mo&#44; wadurahasiu&#44; kiki gurusikaru beu&#34;&#44; yorodu ni obosu. &#34;Maite&#44; ihukahinaku&#44; hito no koto ni yori te&#44; ikanaru na wo kutasa masi.&#34;"
"39","2","4","12","39020412","&nbsp;&nbsp;nado&#44; sukosi obosi nagusamuru kata ha are do&#44; &#34;Kabakari ni nari nuru takaki hito no&#44; kaku made mo&#44; suzuroni hito ni miyuru yau ha ara zi kasi.&#34; to&#44; sukuse uku obosi kussi te&#44; yuhutukata zo&#44;"
"39","2","4","13","39020413","&nbsp;&nbsp;&#34;Naho&#44; watara se tamahe.&#34;"
"39","2","4","14","39020414","&nbsp;&nbsp;to are ba&#44; naka no nurigome no to ake ahase te&#44; watari tamahe ru."
"39","2","5","1","39020501","&nbsp;&nbsp;Kurusiki mi-kokoti ni mo&#44; nanome nara zu kasikomari kasiduki kikoye tamahu. Tune no ohom-sahohu ayamata zu&#44; okiagari tamau te&#44;"
"39","2","5","2","39020502","&nbsp;&nbsp;&#34;Ito midarigahasige ni habere ba&#44; watara se tamahu mo kokorogurusiu te nam. Kono hutuka&#44; mika bakari mi tatematura zari keru hodo no&#44; tosituki no kokoti suru mo&#44; katuha ito hakanaku nam. Noti&#44; kanarazusimo&#44; taime no haberu beki ni mo habera za' meri. Mata meguri mawiru tomo&#44; kahi ya ha haberu beki."
"39","2","5","3","39020503","&nbsp;&nbsp;Omohe ba&#44; tada toki no ma ni hedatari nu beki yononaka wo&#44; anagatini narahi haberi ni keru mo&#44; kuyasiki made nam.&#34;"
"39","2","5","4","39020504","&nbsp;&nbsp;nado naki tamahu."
"39","2","5","5","39020505","&nbsp;&nbsp;Miya mo&#44; mono nomi kanasiu toriatume obosa rure ba&#44; kikoye tamahu koto mo naku te mi tatematuri tamahu. Mono-dutumi wo itau si tamahu honzyau ni&#44; kihagihasiu notamahi sahayagu beki ni mo ara ne ba&#44; hadukasi to nomi obosu ni&#44; ito itohosiu te&#44; ikanari si nado mo&#44; tohi kikoye tamaha zu."
"39","2","5","6","39020506","&nbsp;&nbsp;Ohotonabura nado isogi mawira se te&#44; mi-dai nado&#44; konata nite mawirase tamahu. Mono kikosi mesa zu to kiki tamahi te&#44; tokau tedukara makanahi nahosi nado si tamahe do&#44; hure tamahu beku mo ara zu. Tada mi-kokoti no yorosiu miye tamahu zo&#44; mune sukosi ake tamahu."
"39","3","1","1","39030101","&nbsp;&nbsp;Kasiko yori mata ohom-humi ari. Kokorosira nu hito simo toriire te&#44;"
"39","3","1","2","39030102","&nbsp;&nbsp;&#34;Daisyau-dono yori&#44; Seusyau-no-Kimi ni tote&#44; ohom-tukahi ari.&#34;"
"39","3","1","3","39030103","&nbsp;&nbsp;to ihu zo&#44; mata wabisiki ya! Seusyau&#44; ohom-humi ha tori tu. Miyasumdokoro&#44;"
"39","3","1","4","39030104","&nbsp;&nbsp;&#34;Ikanaru ohom-humi ni ka?&#34;"
"39","3","1","5","39030105","&nbsp;&nbsp;to&#44; sasuga ni tohi tamahu. Hito sire zu obosi yowaru kokoro mo sohi te&#44; sita ni mati kikoye tamahi keru ni&#44; samo ara nu na' meri to omohosu mo&#44; kokorosawagi si te&#44;"
"39","3","1","6","39030106","&nbsp;&nbsp;&#34;Ide&#44; sono ohom-humi&#44; naho kikoye tamahe. Ainasi. Hito no ohom-na wo yosama ni ihinahosu hito ha kataki mono nari. Soko ni kokoro kiyou obosu tomo&#44; sika motiwiru hito ha sukunaku koso ara me. Kokoroutukusiki yau ni kikoye kayohi tamahi te&#44; naho arisi mama nara m koso yokara me. Ainaki amaye taru sama naru besi.&#34;"
"39","3","1","7","39030107","&nbsp;&nbsp;tote&#44; mesiyosu. Kurusikere do tatematuri tu."
"39","3","1","8","39030108","&nbsp;&nbsp;&#34;Asamasiki mi-kokoro no hodo wo mi tatematuri arahai te koso&#44; nakanaka kokoroyasuku&#44; hitaburu kokoro mo tuki haberi nu bekere."
"39","3","1","9","39030109","&nbsp;&nbsp;&nbsp;&nbsp;Seku kara ni asasa zo miye m yamagaha no<BR>&nbsp;&nbsp;&nbsp;&nbsp;nagare te no na wo tutumi hate zu ha"
"39","3","1","10","39030110","&nbsp;&nbsp;to kotoba mo ohokare do&#44; mi mo hate tamaha zu."
"39","3","1","11","39030111","&nbsp;&nbsp;Kono ohom-humi mo&#44; kezayaka naru kesiki ni mo ara de&#44; mezamasige ni kokotiyo-gaho ni&#44; koyohi turenaki wo&#44; ito imizi to obosu."
"39","3","1","12","39030112","&nbsp;&nbsp;&#34;Ko-Kam-no-Kimi no mi-kokorozama no omoha zu nari si toki&#44; ito usi to omohi sika do&#44; ohokata no motenasi ha&#44; mata narabu hito nakari sika ba&#44; konata ni tikara aru kokoti si te nagusame si dani&#44; yo ni ha kokoro mo yuka zari si wo. Ana&#44; imizi ya! Ohotono no watari ni omohi notamaha m koto.&#34;"
"39","3","1","13","39030113","&nbsp;&nbsp;to omohi simi tamahu."
"39","3","1","14","39030114","&nbsp;&nbsp;&#34;Naho&#44; ikaga notamahu to&#44; kesiki wo dani mi m.&#34; to&#44; kokoti no kaki-midari kururu yau ni si tamahu me&#44; osi-sibori te&#44; ayasiki tori no ato no yau ni kaki tamahu."
"39","3","1","15","39030115","&nbsp;&nbsp;&#34;Tanomosige naku nari ni te haberu&#44; toburahi ni watari tamahe ru wori nite&#44; sosonokasi kikoyure do&#44; ito harebaresikara nu sama ni monosi tamahu mere ba&#44; mi tamahe wadurahi te nam."
"39","3","1","16","39030116","&nbsp;&nbsp;&nbsp;&nbsp;Wominahesi siworuru nobe wo iduko tote<BR>&nbsp;&nbsp;&nbsp;&nbsp;hitoyo bakari no yado wo kari kem"
"39","3","1","17","39030117","&nbsp;&nbsp;to&#44; tada kaki sasi te&#44; osi-hineri te idasi tamahi te&#44; husi tamahi nuru mama ni&#44; ito itaku kurusigari tamahu. Ohom-mononoke no tayume keru ni ya to&#44; hitobito ihi sawagu."
"39","3","1","18","39030118","&nbsp;&nbsp;Rei no&#44; gen aru kagiri&#44; ito sawagasiu nonosiru. Miya wo ba&#44;"
"39","3","1","19","39030119","&nbsp;&nbsp;&#34;Naho&#44; watara se tamahi ne.&#34;"
"39","3","1","20","39030120","&nbsp;&nbsp;to&#44; hitobito kikoyure do&#44; ohom-mi no uki mama ni&#44; okure kikoye zi to obose ba&#44; tuto sohi tamahe ri."
"39","3","2","1","39030201","&nbsp;&nbsp;Daisyau-dono ha&#44; kono hirutukata&#44; Samdeudono ni ohasi ni keru&#44; koyohi tati-kaheri made tamaha m ni&#44; &#34;Koto simo arigaho ni&#44; madaki ni kiki kurusikaru besi.&#34; nado nenzi tamahi te&#44; ito nakanaka tosigoro no kokoromotonasa yori mo&#44; tihe ni mono omohi kasane te nageki tamahu."
"39","3","2","2","39030202","&nbsp;&nbsp;Kitanokata ha&#44; kakaru ohom-ariki no kesiki hono-kiki te&#44; kokoroyamasi to kiki wi tamahe ru ni&#44; sira nu yau nite&#44; Kimdati moteasobi magirahasi tutu&#44; waga hiru no omasi ni husi tamahe ri."
"39","3","2","3","39030203","&nbsp;&nbsp;Yohi suguru hodo ni zo&#44; kono ohom-kaheri mote-mawire ru wo&#44; kaku rei ni mo ara nu tori no ato no yau nare ba&#44; tomini mo mi toki tamaha de&#44; ohotonabura tikau toriyose te mi tamahu. WomnaGimi&#44; mono hedate taru yau nare do&#44; ito toku mituke tamau te&#44; hahiyori te&#44; ohom-usiro yori tori tamau tu."
"39","3","2","4","39030204","&nbsp;&nbsp;&#34;Asamasiu! Koha&#44; ikani si tamahu zo. Ana&#44; kesikara zu. Rokudeu no Himgasi-no-Uhe no ohom-humi nari. Kesa&#44; kaze okori te nayamasige ni si tamahe ru wo&#44; Win no omahe ni haberi te&#44; ide turu hodo&#44; mata mo maude zu nari nure ba&#44; itohosisa ni&#44; ima no ma ikani to&#44; kikoye tari turu nari. Mi tamahe yo&#44; kesaubi taru humi no sama ka? Sate mo&#44; nahonahosi no ohom-sama ya! Tosituki ni sohe te&#44; itau anaduri tamahu koso uretakere. Omoha m tokoro wo&#44; mugeni hadi tamaha nu yo.&#34;"
"39","3","2","5","39030205","&nbsp;&nbsp;to uti-umeki te&#44; wosimi gaho ni mo hikosirohi tamaha ne ba&#44; sasugani&#44; huto mo mi de mo' tamahe ri."
"39","3","2","6","39030206","&nbsp;&nbsp;&#34;Tosituki ni sohuru anadurahasisa ha&#44; mi-kokoronarahi na' beka' meri.&#34;"
"39","3","2","7","39030207","&nbsp;&nbsp;to bakari&#44; kaku uruhasidati tamahe ru ni habakari te&#44; wakayaka ni wokasiki sama si te notamahe ba&#44; uti-warahi te&#44;"
"39","3","2","8","39030208","&nbsp;&nbsp;&#34;Soha&#44; tomokakumo ara m. Yo no tune no koto nari. Mata ara zi kasi&#44; yorosiu nari nuru wonoko no&#44; kaku magahu kata naku&#44; hitotu tokoro wo mamorahe te&#44; monoodi si taru tori no seu yau no mono no yau naru ha. Ikani hito warahu ram. Saru katakunasiki mono ni mamora re tamahu ha&#44; ohom-tame ni mo takekara zu ya!"
"39","3","2","9","39030209","&nbsp;&nbsp;Amata ga naka ni&#44; naho kiha masari&#44; kotonaru kedime miye taru koso&#44; yoso no oboye mo kokoronikuku&#44; waga kokoti mo naho huri gataku&#44; wokasiki koto mo ahare naru sudi mo taye zara me. Kaku okina no nanigasi mamori kem yau ni&#44; ore madohi tare ba&#44; ito zo kutiwosiki. Iduko no haye ka ara m.&#34;"
"39","3","2","10","39030210","&nbsp;&nbsp;to&#44; sasugani&#44; kono humi no kesiki naku wokoturi tora m no kokoro nite&#44; azamuki mausi tamahe ba&#44; ito nihohiyaka ni uti-warahi te&#44;"
"39","3","2","11","39030211","&nbsp;&nbsp;&#34;Mono no hayebayesisa tukuriide tamahu hodo&#44; huri nuru hito kurusi ya! Ito imamekasiku nari kahare ru mi-kesiki no susamazisa mo&#44; mi naraha zu nari ni keru koto nare ba&#44; ito nam kurusiki. Kanete yori narahasi tamaha de.&#34;"
"39","3","2","12","39030212","&nbsp;&nbsp;to kakoti tamahu mo&#44; nikuku mo ara zu."
"39","3","2","13","39030213","&nbsp;&nbsp;&#34;Nihakani to obosu bakari ni ha&#44; nanigoto ka miyu ram. Ito utate aru mi-kokoro no kuma kana! Yokara zu mono kikoye sirasuru hito zo aru beki. Ayasiu&#44; motoyori maro wo ba yurusa nu zo kasi. Naho&#44; kano midori no sode no nagori&#44; anadurahasiki ni kotoduke te&#44; motenasi tatematura m to omohu yau aru ni ya! Iroiro kikinikuki koto-domo honomeku meri. Ainaki hito no ohom-tame ni mo&#44; itohosiu.&#34;"
"39","3","2","14","39030214","&nbsp;&nbsp;nado notamahe do&#44; tuhini aru beki koto to obose ba&#44; koto ni aragaha zu. Taihu-no-Menoto&#44; ito kurusi to kiki te&#44; mono mo kikoye zu."
"39","3","3","1","39030301","&nbsp;&nbsp;Tokaku ihisirohi te&#44; kono ohom-humi ha hiki-kakusi tamahi ture ba&#44; semete mo asari tora de&#44; turenaku ohotonogomori nure ba&#44; mune hasiri te&#44; &#34;Ikade tori te si gana!&#34; to&#44; &#34;Miyasumdokoro no ohom-humi na' meri. Nanigoto ari tu ram?&#34; to&#44; me mo aha zu omohi husi tamahe ri."
"39","3","3","2","39030302","&nbsp;&nbsp;WomnaGimi no ne tamahe ru ni&#44; yobe no omasi no sita nado ni&#44; sarigenaku te saguri tamahe do&#44; nasi. Kakusi tamahe ra m hodo mo nakere ba&#44; ito kokoroyamasiku te&#44; ake nure do&#44; tomi ni mo oki tamaha zu."
"39","3","3","3","39030303","&nbsp;&nbsp;WomnaGimi ha&#44; Kimdati ni odorokasa re te&#44; wizari ide tamahu ni zo&#44; ware mo ima oki tamahu yau nite&#44; yorodu ni ukagahi tamahe do&#44; e mituke tamaha zu. Womna ha&#44; kaku motome m to mo omohi tamahe ra nu wo zo&#44; &#34;Geni&#44; kesau naki ohom-humi nari keri.&#34; to&#44; kokoro ni mo ire ne ba&#44; Kimdati no awate asobi ahi te&#44; hihina tukuri&#44; hirohi suwe te asobi tamahu&#44; humi yomi&#44; tenarahi nado&#44; samazama ni ito awatatasi&#44; tihisaki tigo hahi kakari hiki-sirohe ba&#44; tori si humi no koto mo omohi ide tamaha zu."
"39","3","3","4","39030304","&nbsp;&nbsp;Wotoko ha&#44; kotogoto mo oboye tamaha zu&#44; kasiko ni toku kikoye m to obosu ni&#44; yobe no ohom-humi no sama mo&#44; e tasikani mi zu nari ni sika ba&#44; &#34;Mi nu sama nara m mo&#44; tirasi te keru to osihakari tamahu besi.&#34; nado&#44; omohi midare tamahu."
"39","3","3","5","39030305","&nbsp;&nbsp;Tare mo tare mo mi-dai mawiri nado si te&#44; nodokani nari nuru hirutukata&#44; omohi wadurahi te&#44;"
"39","3","3","6","39030306","&nbsp;&nbsp;&#34;Yobe no ohom-humi ha&#44; nanigoto ka ari si? Ayasiu mise tamaha de. Kehu mo toburahi kikoyu besi. Nayamasiu te&#44; Rokudeu ni mo e mawiru mazikere ba&#44; humi wo koso ha tatematura me. Nanigoto ka ari kem?&#34;"
"39","3","3","7","39030307","&nbsp;&nbsp;to notamahu ga&#44; ito sarigenakere ba&#44; &#34;Humi ha&#44; wokogamasiu tori te keri.&#34; to susamaziu te&#44; sono koto wo ba kake tamaha zu&#44;"
"39","3","3","8","39030308","&nbsp;&nbsp;&#34;Hitoyo no mi-yamakaze ni&#44; ayamari tamahe ru nayamasisa na' nari to&#44; wokasiki yau ni kakoti kikoye tamahe kasi.&#34;"
"39","3","3","9","39030309","&nbsp;&nbsp;to kikoye tamahu."
"39","3","3","10","39030310","&nbsp;&nbsp;&#34;Ide&#44; kono higakoto&#44; na tuneni notamahi so. Nani no wokasiki yau ka aru. Yohito ni nazurahe tamahu koso&#44; nakanaka hadukasikere. Kono nyoubau-tati mo&#44; katuha ayasiki mamezama wo&#44; kaku notamahu to&#44; hohowemu ram mono wo.&#34;"
"39","3","3","11","39030311","&nbsp;&nbsp;to&#44; tahaburegoto ni ihi nasi te&#44;"
"39","3","3","12","39030312","&nbsp;&nbsp;&#34;Sono humi yo! Idura?&#34;"
